test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
6370,31,9A,23,13,21,A6,1C,B3,91,0.5625,-0.078125,0.171875,0.04296875,0.140625,-0.21875,0.09375,-0.6875,-0.03515625,0.047607421875
6371,2D,B7,B6,B7,2A,B1,B3,31,2A,0.40625,-0.9375,-0.875,-0.9375,0.3125,-0.5625,-0.6875,0.5625,0.3125,1.041015625
6372,34,2A,A7,2B,A3,AC,18,24,B0,0.75,0.3125,-0.234375,0.34375,-0.171875,-0.375,0.0625,0.1875,-0.5,-0.6962890625
6373,37,31,36,B6,27,AD,15,31,38,0.9375,0.5625,0.875,-0.875,0.234375,-0.40625,0.05078125,0.5625,1.0,0.54345703125
6374,A8,9D,33,37,AF,32,AA,B8,B5,-0.25,-0.1015625,0.6875,0.9375,-0.46875,0.625,-0.3125,-1.0,-0.8125,-1.9111328125
6375,B2,1C,2B,AE,36,B1,B8,35,B5,-0.625,0.09375,0.34375,-0.4375,0.875,-0.5625,-1.0,0.8125,-0.8125,-2.111328125
6376,B4,0F,B2,AD,0F,23,30,B7,AC,-0.75,0.029296875,-0.625,-0.40625,0.029296875,0.171875,0.5,-0.9375,-0.375,-0.323577880859375
6377,AE,B7,30,30,21,86,AD,99,B2,-0.4375,-0.9375,0.5,0.5,0.140625,-0.01171875,-0.40625,-0.0703125,-0.625,-0.913818359375
6378,11,35,2E,2B,B2,2F,38,B1,B7,0.03515625,0.8125,0.4375,0.34375,-0.625,0.46875,1.0,-0.5625,-0.9375,-0.33447265625
6379,AE,33,32,B6,B1,AB,38,B3,AB,-0.4375,0.6875,0.625,-0.875,-0.5625,-0.34375,1.0,-0.6875,-0.34375,0.892578125
6380,B6,0A,31,2F,33,2C,32,AA,AD,-0.875,0.01953125,0.5625,0.46875,0.6875,0.375,0.625,-0.3125,-0.40625,-0.79541015625
6381,AA,2E,B0,B8,AA,AF,9A,B2,B1,-0.3125,0.4375,-0.5,-1.0,-0.3125,-0.46875,-0.078125,-0.625,-0.5625,-0.005859375
6382,B7,AD,AC,1F,37,88,B5,AA,B0,-0.9375,-0.40625,-0.375,0.1171875,0.9375,-0.015625,-0.8125,-0.3125,-0.5,-1.1044921875
6383,B4,B3,1E,2E,84,AE,37,B6,B7,-0.75,-0.6875,0.109375,0.4375,-0.0078125,-0.4375,0.9375,-0.875,-0.9375,-0.9111328125
6384,2C,B5,AF,35,31,36,B4,32,A3,0.375,-0.8125,-0.46875,0.8125,0.5625,0.875,-0.75,0.625,-0.171875,0.1875
6385,B0,9D,2A,21,A9,16,29,28,27,-0.5,-0.1015625,0.3125,0.140625,-0.28125,0.0546875,0.28125,0.25,0.234375,0.49249267578125
6386,36,AF,26,34,1B,2C,B0,B1,94,0.875,-0.46875,0.21875,0.75,0.0859375,0.375,-0.5,-0.5625,-0.046875,-0.6787109375
6387,B7,2D,AA,94,AC,A5,31,03,2C,-0.9375,0.40625,-0.3125,-0.046875,-0.375,-0.203125,0.5625,0.005859375,0.375,0.467987060546875
6388,B1,32,B3,34,34,28,AF,1D,33,-0.5625,0.625,-0.6875,0.75,0.75,0.25,-0.46875,0.1015625,0.6875,0.8203125
6389,36,AB,B6,25,B6,B4,34,22,B0,0.875,-0.34375,-0.875,0.203125,-0.875,-0.75,0.75,0.15625,-0.5,-1.63232421875
6390,35,A2,B1,A7,21,B4,29,B1,B5,0.8125,-0.15625,-0.5625,-0.234375,0.140625,-0.75,0.28125,-0.5625,-0.8125,-0.607421875
6391,37,19,AA,A1,2A,35,2F,B6,AC,0.9375,0.0703125,-0.3125,-0.140625,0.3125,0.8125,0.46875,-0.875,-0.375,-0.04833984375
6392,B4,2A,AD,32,33,2A,B4,34,83,-0.75,0.3125,-0.40625,0.625,0.6875,0.3125,-0.75,0.75,-0.005859375,0.349609375
6393,23,33,29,34,2E,2B,B1,31,B1,0.171875,0.6875,0.28125,0.75,0.4375,0.34375,-0.5625,0.5625,-0.5625,0.0126953125
6394,2E,38,B5,2B,30,B3,B4,B6,33,0.4375,1.0,-0.8125,0.34375,0.5,-0.6875,-0.75,-0.875,0.6875,0.52734375
6395,33,34,A9,2F,29,81,94,34,B6,0.6875,0.75,-0.28125,0.46875,0.28125,-0.001953125,-0.046875,0.75,-0.875,-0.318359375
6396,33,0E,9B,36,13,B1,37,A1,B0,0.6875,0.02734375,-0.0859375,0.875,0.04296875,-0.5625,0.9375,-0.140625,-0.5,-0.689453125
6397,2A,36,1E,34,2E,32,AB,88,2C,0.3125,0.875,0.109375,0.75,0.4375,0.625,-0.34375,-0.015625,0.375,1.00927734375
6398,34,B2,B2,26,32,B6,B7,91,2D,0.75,-0.625,-0.625,0.21875,0.625,-0.875,-0.9375,-0.03515625,0.40625,2.0001220703125
6399,1E,38,30,A6,28,2A,29,25,B8,0.109375,1.0,0.5,-0.21875,0.25,0.3125,0.28125,0.203125,-1.0,-0.56396484375
6400,15,1D,36,31,35,1F,33,B1,30,0.05078125,0.1015625,0.875,0.5625,0.8125,0.1171875,0.6875,-0.5625,0.5,0.83831787109375
6401,B1,B7,21,B1,34,A9,34,1F,B4,-0.5625,-0.9375,0.140625,-0.5625,0.75,-0.28125,0.75,0.1171875,-0.75,-0.86865234375
6402,1A,B5,B6,23,30,B7,30,B0,91,0.078125,-0.8125,-0.875,0.171875,0.5,-0.9375,0.5,-0.5,-0.03515625,0.2421875
6403,31,31,25,30,AD,38,AE,24,38,0.5625,0.5625,0.203125,0.5,-0.40625,1.0,-0.4375,0.1875,1.0,1.3388671875
6404,16,2B,B2,31,26,2B,B3,23,36,0.0546875,0.34375,-0.625,0.5625,0.21875,0.34375,-0.6875,0.171875,0.875,1.531494140625
6405,B6,33,A5,32,AA,A4,B7,30,B4,-0.875,0.6875,-0.203125,0.625,-0.3125,-0.1875,-0.9375,0.5,-0.75,-0.1025390625
6406,2D,B0,B6,A7,35,37,B1,B4,1F,0.40625,-0.5,-0.875,-0.234375,0.8125,0.9375,-0.5625,-0.75,0.1171875,0.646484375
6407,A5,B2,A6,A6,B0,B4,10,21,B6,-0.203125,-0.625,-0.21875,-0.21875,-0.5,-0.75,0.03125,0.140625,-0.875,-0.34228515625
6408,32,9B,B3,B6,36,9A,2E,B5,B2,0.625,-0.0859375,-0.6875,-0.875,0.875,-0.078125,0.4375,-0.8125,-0.625,0.3387451171875
6409,35,0F,38,31,29,27,02,36,1F,0.8125,0.029296875,1.0,0.5625,0.28125,0.234375,0.00390625,0.875,0.1171875,0.848663330078125
6410,B6,AA,34,24,15,30,34,18,2F,-0.875,-0.3125,0.75,0.1875,0.05078125,0.5,0.75,0.0625,0.46875,0.84228515625
6411,86,B1,B7,8F,33,B6,2A,9F,35,-0.01171875,-0.5625,-0.9375,-0.029296875,0.6875,-0.875,0.3125,-0.1171875,0.8125,1.0070953369140625
6412,23,B5,B6,AA,16,AF,32,29,35,0.171875,-0.8125,-0.875,-0.3125,0.0546875,-0.46875,0.625,0.28125,0.8125,0.5679931640625
6413,2C,B8,AD,AB,B7,26,B0,35,19,0.375,-1.0,-0.40625,-0.34375,-0.9375,0.21875,-0.5,0.8125,0.0703125,-0.576171875
6414,32,32,31,B4,A5,26,36,19,B5,0.625,0.625,0.5625,-0.75,-0.203125,0.21875,0.875,0.0703125,-0.8125,-0.36328125
6415,35,21,AB,B5,36,30,B4,B0,29,0.8125,0.140625,-0.34375,-0.8125,0.875,0.5,-0.75,-0.5,0.28125,1.7265625
6416,0F,B2,34,B6,AE,30,00,B1,B3,0.029296875,-0.625,0.75,-0.875,-0.4375,0.5,0.0,-0.5625,-0.6875,-0.5206298828125
6417,34,B2,B6,35,A4,32,38,AA,36,0.75,-0.625,-0.875,0.8125,-0.1875,0.625,1.0,-0.3125,0.875,-0.78515625
6418,9A,2B,92,B1,20,18,B8,36,AE,-0.078125,0.34375,-0.0390625,-0.5625,0.125,0.0625,-1.0,0.875,-0.4375,-0.87890625
6419,A0,B6,B7,34,30,96,B5,B0,2C,-0.125,-0.875,-0.9375,0.75,0.5,-0.0546875,-0.8125,-0.5,0.375,0.7470703125
6420,2F,31,2D,A8,B2,0D,AD,37,AA,0.46875,0.5625,0.40625,-0.25,-0.625,0.025390625,-0.40625,0.9375,-0.3125,-0.9906005859375
6421,35,B3,35,31,A9,33,33,AE,86,0.8125,-0.6875,0.8125,0.5625,-0.28125,0.6875,0.6875,-0.4375,-0.01171875,-0.400390625
6422,26,B0,B7,A9,A0,A9,AD,22,B6,0.21875,-0.5,-0.9375,-0.28125,-0.125,-0.28125,-0.40625,0.15625,-0.875,-0.4248046875
6423,2D,B0,A0,32,1E,36,A1,B6,B3,0.40625,-0.5,-0.125,0.625,0.109375,0.875,-0.140625,-0.875,-0.6875,-1.60986328125
6424,B0,B7,22,AF,AF,13,B4,B4,8E,-0.5,-0.9375,0.15625,-0.46875,-0.46875,0.04296875,-0.75,-0.75,-0.02734375,0.401123046875
6425,B1,A7,AF,34,31,AA,24,0C,9C,-0.5625,-0.234375,-0.46875,0.75,0.5625,-0.3125,0.1875,0.0234375,-0.09375,-0.4072265625
6426,12,2E,34,A5,AF,35,B6,22,A3,0.0390625,0.4375,0.75,-0.203125,-0.46875,0.8125,-0.875,0.15625,-0.171875,-0.522705078125
6427,34,AF,B3,B7,31,8A,93,B6,94,0.75,-0.46875,-0.6875,-0.9375,0.5625,-0.01953125,-0.04296875,-0.875,-0.046875,1.2340087890625
6428,34,B8,2C,B4,35,24,2A,32,B6,0.75,-1.0,0.375,-0.75,0.8125,0.1875,0.3125,0.625,-0.875,-0.8046875
6429,97,B2,B6,34,33,23,2E,AC,AB,-0.05859375,-0.625,-0.875,0.75,0.6875,0.171875,0.4375,-0.375,-0.34375,-1.155517578125
6430,2F,AC,AD,B2,21,8C,33,30,30,0.46875,-0.375,-0.40625,-0.625,0.140625,-0.0234375,0.6875,0.5,0.5,-0.01708984375
6431,84,B1,33,1A,35,36,38,A9,33,-0.0078125,-0.5625,0.6875,0.078125,0.8125,0.875,1.0,-0.28125,0.6875,0.8544921875
6432,B8,32,27,31,AA,B6,24,32,38,-1.0,0.625,0.234375,0.5625,-0.3125,-0.875,0.1875,0.625,1.0,1.1611328125
6433,B7,B0,AA,30,33,19,B8,B4,2C,-0.9375,-0.5,-0.3125,0.5,0.6875,0.0703125,-1.0,-0.75,0.375,-0.3671875
6434,B7,AA,B5,33,37,B1,2D,AA,AD,-0.9375,-0.3125,-0.8125,0.6875,0.9375,-0.5625,0.40625,-0.3125,-0.40625,-1.654296875
6435,B0,AB,AB,2D,35,B4,35,A9,34,-0.5,-0.34375,-0.34375,0.40625,0.8125,-0.75,0.8125,-0.28125,0.75,0.2080078125
6436,B7,37,02,B0,32,32,27,89,35,-0.9375,0.9375,0.00390625,-0.5,0.625,0.625,0.234375,-0.017578125,0.8125,0.82220458984375
6437,35,A2,B3,30,B1,AD,0E,B4,2B,0.8125,-0.15625,-0.6875,0.5,-0.5625,-0.40625,0.02734375,-0.75,0.34375,-0.443603515625
6438,0E,2D,34,32,A7,AA,37,AE,31,0.02734375,0.40625,0.75,0.625,-0.234375,-0.3125,0.9375,-0.4375,0.5625,0.85882568359375
6439,83,34,B7,A7,95,30,82,31,09,-0.005859375,0.75,-0.9375,-0.234375,-0.05078125,0.5,-0.00390625,0.5625,0.017578125,0.26470184326171875
6440,33,2A,37,AA,B7,99,37,2F,34,0.6875,0.3125,0.9375,-0.3125,-0.9375,-0.0703125,0.9375,0.46875,0.75,0.81591796875
6441,AD,AD,B0,A5,B4,36,B1,24,31,-0.40625,-0.40625,-0.5,-0.203125,-0.75,0.875,-0.5625,0.1875,0.5625,0.7548828125
6442,B3,32,2F,AE,35,27,A5,B7,B3,-0.6875,0.625,0.46875,-0.4375,0.8125,0.234375,-0.203125,-0.9375,-0.6875,-0.78466796875
6443,B7,8E,2D,B4,B7,28,B8,32,2E,-0.9375,-0.02734375,0.40625,-0.75,-0.9375,0.25,-1.0,0.625,0.4375,0.4345703125
6444,A9,B0,B4,30,30,28,34,B5,34,-0.28125,-0.5,-0.75,0.5,0.5,0.25,0.75,-0.8125,0.75,-0.484375
6445,B6,B7,B1,A6,B6,26,31,29,32,-0.875,-0.9375,-0.5625,-0.21875,-0.875,0.21875,0.5625,0.28125,0.625,0.8076171875
6446,31,AF,2F,B1,36,AC,27,33,B5,0.5625,-0.46875,0.46875,-0.5625,0.875,-0.375,0.234375,0.6875,-0.8125,-0.42138671875
6447,32,AE,2D,37,9B,B1,34,9B,30,0.625,-0.4375,0.40625,0.9375,-0.0859375,-0.5625,0.75,-0.0859375,0.5,0.91650390625
6448,B0,B4,B0,B5,35,32,AB,96,B4,-0.5,-0.75,-0.5,-0.8125,0.8125,0.625,-0.34375,-0.0546875,-0.75,-1.40869140625
6449,A9,33,A3,B3,B1,AB,2D,14,20,-0.28125,0.6875,-0.171875,-0.6875,-0.5625,-0.34375,0.40625,0.046875,0.125,-0.05517578125
6450,AB,AE,AF,B3,35,90,35,35,B0,-0.34375,-0.4375,-0.46875,-0.6875,0.8125,-0.03125,0.8125,0.8125,-0.5,-1.705078125
6451,22,37,2F,B5,32,36,B3,30,0C,0.15625,0.9375,0.46875,-0.8125,0.625,0.875,-0.6875,0.5,0.0234375,0.212890625
6452,9B,A7,25,B2,B3,B2,B4,01,20,-0.0859375,-0.234375,0.203125,-0.625,-0.6875,-0.625,-0.75,0.001953125,0.125,0.177001953125
6453,A9,B8,0C,B5,A5,B1,83,21,B6,-0.28125,-1.0,0.0234375,-0.8125,-0.203125,-0.5625,-0.005859375,0.140625,-0.875,-0.3697662353515625
6454,B3,33,31,A8,AF,B0,AB,B4,B0,-0.6875,0.6875,0.5625,-0.25,-0.46875,-0.5,-0.34375,-0.75,-0.5,-0.52734375
6455,B8,1B,B5,97,91,30,B3,33,B6,-1.0,0.0859375,-0.8125,-0.05859375,-0.03515625,0.5,-0.6875,0.6875,-0.875,-0.278564453125
6456,B0,31,B0,32,B8,27,28,AE,36,-0.5,0.5625,-0.5,0.625,-1.0,0.234375,0.25,-0.4375,0.875,1.1083984375
6457,20,8F,2C,9F,B2,B7,AD,19,09,0.125,-0.029296875,0.375,-0.1171875,-0.625,-0.9375,-0.40625,0.0703125,0.017578125,-0.19366455078125
6458,AE,2F,AC,35,B2,35,9C,2B,AC,-0.4375,0.46875,-0.375,0.8125,-0.625,0.8125,-0.09375,0.34375,-0.375,0.59375
6459,20,9A,31,2E,34,B7,A1,2A,9D,0.125,-0.078125,0.5625,0.4375,0.75,-0.9375,-0.140625,0.3125,-0.1015625,0.123046875
6460,B2,B2,AC,37,B7,B2,A1,2B,15,-0.625,-0.625,-0.375,0.9375,-0.9375,-0.625,-0.140625,0.34375,0.05078125,1.40234375
6461,2D,B1,37,A2,31,35,B7,A8,B2,0.40625,-0.5625,0.9375,-0.15625,0.5625,0.8125,-0.9375,-0.25,-0.625,-1.693359375
6462,B6,AA,A5,B2,B1,35,B8,B4,37,-0.875,-0.3125,-0.203125,-0.625,-0.5625,0.8125,-1.0,-0.75,0.9375,1.84765625
6463,B4,A6,B1,B2,31,9C,29,37,33,-0.75,-0.21875,-0.5625,-0.625,0.5625,-0.09375,0.28125,0.9375,0.6875,-0.4580078125
6464,B7,B5,1A,37,2D,A5,B2,B2,2C,-0.9375,-0.8125,0.078125,0.9375,0.40625,-0.203125,-0.625,-0.625,0.375,-0.4755859375
6465,32,B7,AE,AB,AA,AF,B1,05,A2,0.625,-0.9375,-0.4375,-0.34375,-0.3125,-0.46875,-0.5625,0.009765625,-0.15625,0.33062744140625
6466,B0,B6,B6,32,35,B7,A5,A8,A1,-0.5,-0.875,-0.875,0.625,0.8125,-0.9375,-0.203125,-0.25,-0.140625,0.294921875
6467,A8,35,B1,AB,2C,B7,B3,35,11,-0.25,0.8125,-0.5625,-0.34375,0.375,-0.9375,-0.6875,0.8125,0.03515625,-0.712890625
6468,2A,B2,34,31,B3,B2,1E,AD,B2,0.3125,-0.625,0.75,0.5625,-0.6875,-0.625,0.109375,-0.40625,-0.625,-0.595703125
6469,A6,B1,95,A6,27,B1,B0,AE,AF,-0.21875,-0.5625,-0.05078125,-0.21875,0.234375,-0.5625,-0.5,-0.4375,-0.46875,-0.08251953125
6470,A9,31,2C,22,36,28,35,A9,29,-0.28125,0.5625,0.375,0.15625,0.875,0.25,0.8125,-0.28125,0.28125,0.4365234375
6471,27,32,B7,30,B6,34,B8,AE,32,0.234375,0.625,-0.9375,0.5,-0.875,0.75,-1.0,-0.4375,0.625,1.607421875
6472,2A,2A,B6,B6,B1,2A,02,B4,26,0.3125,0.3125,-0.875,-0.875,-0.5625,0.3125,0.00390625,-0.75,0.21875,0.79345703125
6473,B4,29,38,31,35,2C,1A,35,37,-0.75,0.28125,1.0,0.5625,0.8125,0.375,0.078125,0.8125,0.9375,0.96875
6474,35,29,32,34,2C,B2,B2,25,B8,0.8125,0.28125,0.625,0.75,0.375,-0.625,-0.625,0.203125,-1.0,-1.109375
6475,AC,AA,1A,B6,B6,36,21,AC,A3,-0.375,-0.3125,0.078125,-0.875,-0.875,0.875,0.140625,-0.375,-0.171875,0.221923828125
6476,B6,B5,32,B2,2F,9C,8F,32,33,-0.875,-0.8125,0.625,-0.625,0.46875,-0.09375,-0.029296875,0.625,0.6875,-0.055419921875
6477,35,1B,AE,AA,33,32,30,B2,A8,0.8125,0.0859375,-0.4375,-0.3125,0.6875,0.625,0.5,-0.625,-0.25,0.3388671875
6478,B3,B0,AC,B7,A5,37,36,26,33,-0.6875,-0.5,-0.375,-0.9375,-0.203125,0.9375,0.875,0.21875,0.6875,-0.1748046875
6479,35,B4,B4,25,AD,A9,31,2A,B2,0.8125,-0.75,-0.75,0.203125,-0.40625,-0.28125,0.5625,0.3125,-0.625,-1.1025390625
6480,B7,9B,B2,AF,B3,36,31,B4,2A,-0.9375,-0.0859375,-0.625,-0.46875,-0.6875,0.875,0.5625,-0.75,0.3125,0.8818359375
6481,1D,2A,23,22,38,B3,A3,A2,AB,0.1015625,0.3125,0.171875,0.15625,1.0,-0.6875,-0.171875,-0.15625,-0.34375,-0.510986328125
6482,36,2B,1A,30,AC,B2,0A,B0,26,0.875,0.34375,0.078125,0.5,-0.375,-0.625,0.01953125,-0.5,0.21875,-0.57269287109375
6483,35,2C,1A,2A,B2,29,1F,AF,AD,0.8125,0.375,0.078125,0.3125,-0.625,0.28125,0.1171875,-0.46875,-0.40625,-0.9459228515625
6484,B2,B7,A1,AB,A4,1E,1C,B6,32,-0.625,-0.9375,-0.140625,-0.34375,-0.1875,0.109375,0.09375,-0.875,0.625,0.92724609375
6485,2A,29,30,AC,B6,1F,B3,B0,33,0.3125,0.28125,0.5,-0.375,-0.875,0.1171875,-0.6875,-0.5,0.6875,0.290771484375
6486,A8,A0,AB,B6,33,B0,B4,2E,A7,-0.25,-0.125,-0.34375,-0.875,0.6875,-0.5,-0.75,0.4375,-0.234375,-0.46875
6487,85,31,AD,B5,97,B2,30,1A,AB,-0.009765625,0.5625,-0.40625,-0.8125,-0.05859375,-0.625,0.5,0.078125,-0.34375,-0.9613418579101562
6488,2E,B5,B1,37,2D,B2,AC,B7,85,0.4375,-0.8125,-0.5625,0.9375,0.40625,-0.625,-0.375,-0.9375,-0.009765625,0.0078125
6489,17,A6,B6,37,35,2E,2E,34,31,0.05859375,-0.21875,-0.875,0.9375,0.8125,0.4375,0.4375,0.75,0.5625,0.834716796875
6490,2B,2B,31,9E,AC,B0,B3,38,23,0.34375,0.34375,0.5625,-0.109375,-0.375,-0.5,-0.6875,1.0,0.171875,-0.625
6491,B3,2F,A8,37,30,36,B2,03,22,-0.6875,0.46875,-0.25,0.9375,0.5,0.875,-0.625,0.005859375,0.15625,0.3843994140625
6492,31,2A,2A,B7,9C,93,B6,36,33,0.5625,0.3125,0.3125,-0.9375,-0.09375,-0.04296875,-0.875,0.875,0.6875,-0.472412109375
6493,2C,37,22,25,35,A3,AB,0A,B3,0.375,0.9375,0.15625,0.203125,0.8125,-0.171875,-0.34375,0.01953125,-0.6875,-0.59368896484375
6494,2C,35,A9,B3,9B,AF,AB,B1,1E,0.375,0.8125,-0.28125,-0.6875,-0.0859375,-0.46875,-0.34375,-0.5625,0.109375,0.1796875
6495,B5,B7,B7,29,B7,2A,B7,31,2C,-0.8125,-0.9375,-0.9375,0.28125,-0.9375,0.3125,-0.9375,0.5625,0.375,1.880859375
6496,2A,B4,A0,A4,30,34,B3,B7,AD,0.3125,-0.75,-0.125,-0.1875,0.5,0.75,-0.6875,-0.9375,-0.40625,-0.55078125
6497,B5,2A,1E,B4,2D,37,37,AC,B6,-0.8125,0.3125,0.109375,-0.75,0.40625,0.9375,0.9375,-0.375,-0.875,-0.5283203125
6498,33,2B,B0,37,36,36,12,2E,34,0.6875,0.34375,-0.5,0.9375,0.875,0.875,0.0390625,0.4375,0.75,2.04296875
6499,AA,B5,B5,03,32,B7,B7,37,B8,-0.3125,-0.8125,-0.8125,0.005859375,0.625,-0.9375,-0.9375,0.9375,-1.0,0.3336181640625
6500,33,34,B7,2F,29,B5,2A,35,32,0.6875,0.75,-0.9375,0.46875,0.28125,-0.8125,0.3125,0.8125,0.625,0.296875
6501,AF,AC,37,2C,2F,B3,29,2D,99,-0.46875,-0.375,0.9375,0.375,0.46875,-0.6875,0.28125,0.40625,-0.0703125,0.3837890625
6502,B0,2A,33,33,38,35,B4,A1,2A,-0.5,0.3125,0.6875,0.6875,1.0,0.8125,-0.75,-0.140625,0.3125,-0.5458984375
6503,B2,B1,B3,34,AC,97,2C,A1,34,-0.625,-0.5625,-0.6875,0.75,-0.375,-0.05859375,0.375,-0.140625,0.75,0.654052734375
6504,B1,AB,9C,2A,AE,2A,B5,A4,34,-0.5625,-0.34375,-0.09375,0.3125,-0.4375,0.3125,-0.8125,-0.1875,0.75,0.90625
6505,B3,93,AE,B6,33,37,A2,B7,36,-0.6875,-0.04296875,-0.4375,-0.875,0.6875,0.9375,-0.15625,-0.9375,0.875,1.250732421875
6506,37,B6,B3,2A,32,AB,B2,1B,A9,0.9375,-0.875,-0.6875,0.3125,0.625,-0.34375,-0.625,0.0859375,-0.28125,1.06201171875
6507,9E,13,B6,03,32,AA,B2,AD,AF,-0.109375,0.04296875,-0.875,0.005859375,0.625,-0.3125,-0.625,-0.40625,-0.46875,-0.00604248046875
6508,B5,AC,B5,2F,32,36,AC,34,1D,-0.8125,-0.375,-0.8125,0.46875,0.625,0.875,-0.375,0.75,0.1015625,-0.078125
6509,37,2E,35,31,36,AC,34,B7,9A,0.9375,0.4375,0.8125,0.5625,0.875,-0.375,0.75,-0.9375,-0.078125,0.66015625
6510,B7,25,34,38,A0,AD,25,92,2D,-0.9375,0.203125,0.75,1.0,-0.125,-0.40625,0.203125,-0.0390625,0.40625,0.55419921875
6511,AE,22,02,AA,2D,24,B2,2E,AD,-0.4375,0.15625,0.00390625,-0.3125,0.40625,0.1875,-0.625,0.4375,-0.40625,-0.69384765625
6512,B4,AB,AD,A6,37,9A,9C,2A,B1,-0.75,-0.34375,-0.40625,-0.21875,0.9375,-0.078125,-0.09375,0.3125,-0.5625,-1.26904296875
6513,AA,34,AA,38,B1,B3,36,2B,B2,-0.3125,0.75,-0.3125,1.0,-0.5625,-0.6875,0.875,0.34375,-0.625,-0.89453125
6514,AE,35,34,B6,32,2B,14,A7,33,-0.4375,0.8125,0.75,-0.875,0.625,0.34375,0.046875,-0.234375,0.6875,0.93359375
6515,34,AB,13,34,AE,2E,26,2E,33,0.75,-0.34375,0.04296875,0.75,-0.4375,0.4375,0.21875,0.4375,0.6875,0.5465087890625
6516,B2,A4,2A,AF,2E,1A,2A,38,B0,-0.625,-0.1875,0.3125,-0.46875,0.4375,0.078125,0.3125,1.0,-0.5,-1.1591796875
6517,0F,2D,9C,1A,B1,25,A0,2D,36,0.029296875,0.40625,-0.09375,0.078125,-0.5625,0.203125,-0.125,0.40625,0.875,0.9844970703125
6518,1A,32,33,B2,37,B4,37,2E,AD,0.078125,0.625,0.6875,-0.625,0.9375,-0.75,0.9375,0.4375,-0.40625,-0.4306640625
6519,26,97,B6,35,32,1A,2D,37,B1,0.21875,-0.05859375,-0.875,0.8125,0.625,0.078125,0.40625,0.9375,-0.5625,-0.02410888671875
6520,30,B4,0F,9E,A0,16,22,B1,2B,0.5,-0.75,0.029296875,-0.109375,-0.125,0.0546875,0.15625,-0.5625,0.34375,0.30633544921875
6521,B4,28,26,2B,36,B5,B6,03,31,-0.75,0.25,0.21875,0.34375,0.875,-0.8125,-0.875,0.005859375,0.5625,-0.48626708984375
6522,30,35,1E,14,A9,2E,36,99,31,0.5,0.8125,0.109375,0.046875,-0.28125,0.4375,0.875,-0.0703125,0.5625,0.8697509765625
6523,2C,30,17,B5,2B,A9,9A,B2,B3,0.375,0.5,0.05859375,-0.8125,0.34375,-0.28125,-0.078125,-0.625,-0.6875,-0.19598388671875
6524,20,2A,A9,2B,1C,B4,AC,AD,34,0.125,0.3125,-0.28125,0.34375,0.09375,-0.75,-0.375,-0.40625,0.75,0.4931640625
6525,33,36,37,AC,AA,B4,9A,10,29,0.6875,0.875,0.9375,-0.375,-0.3125,-0.75,-0.078125,0.03125,0.28125,-0.6748046875
6526,B0,32,32,B8,AA,37,B2,B1,20,-0.5,0.625,0.625,-1.0,-0.3125,0.9375,-0.625,-0.5625,0.125,1.0390625
6527,AC,37,34,35,B7,25,33,27,1B,-0.375,0.9375,0.75,0.8125,-0.9375,0.203125,0.6875,0.234375,0.0859375,1.333984375
6528,23,25,28,33,A5,35,AD,B8,31,0.171875,0.203125,0.25,0.6875,-0.203125,0.8125,-0.40625,-1.0,0.5625,-0.096435546875
6529,AB,2E,89,B8,AE,AC,AF,9A,0D,-0.34375,0.4375,-0.017578125,-1.0,-0.4375,-0.375,-0.46875,-0.078125,0.025390625,0.09808349609375
6530,30,93,28,2B,B4,9C,B0,31,2E,0.5,-0.04296875,0.25,0.34375,-0.75,-0.09375,-0.5,0.5625,0.4375,0.1348876953125
6531,34,B5,AF,A5,B2,92,B7,B0,2E,0.75,-0.8125,-0.46875,-0.203125,-0.625,-0.0390625,-0.9375,-0.5,0.4375,0.54150390625
6532,B2,26,AD,34,AE,B5,B7,B5,23,-0.625,0.21875,-0.40625,0.75,-0.4375,-0.8125,-0.9375,-0.8125,0.171875,0.0390625
6533,22,B8,A1,33,B7,A8,28,B0,05,0.15625,-1.0,-0.140625,0.6875,-0.9375,-0.25,0.25,-0.5,0.009765625,-0.265625
6534,AD,32,2E,31,B2,37,33,30,2C,-0.40625,0.625,0.4375,0.5625,-0.625,0.9375,0.6875,0.5,0.375,1.796875
6535,34,B2,19,B0,B6,21,B0,B8,37,0.75,-0.625,0.0703125,-0.5,-0.875,0.140625,-0.5,-1.0,0.9375,0.658203125
6536,1F,32,B3,B0,31,B2,33,32,B2,0.1171875,0.625,-0.6875,-0.5,0.5625,-0.625,0.6875,0.625,-0.625,-1.73486328125
6537,95,A5,31,18,2C,2C,35,23,B4,-0.05078125,-0.203125,0.5625,0.0625,0.375,0.375,0.8125,0.171875,-0.75,-0.37744140625
6538,33,A6,AC,B5,AD,20,30,9E,36,0.6875,-0.21875,-0.375,-0.8125,-0.40625,0.125,0.5,-0.109375,0.875,0.4697265625
6539,2B,AD,34,23,82,11,B4,1D,31,0.34375,-0.40625,0.75,0.171875,-0.00390625,0.03515625,-0.75,0.1015625,0.5625,0.0018310546875
6540,38,B5,30,B6,11,A9,25,B4,32,1.0,-0.8125,0.5,-0.875,0.03515625,-0.28125,0.203125,-0.75,0.625,1.646484375
