test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_int,A1_int,A2_int,A3_int,B0_int,B1_int,B2_int,B3_int,C0_int,reference_int,input_width,output_width,operand_range,c_range
5543,01,05,FC,F8,01,01,08,08,FFF8,1,5,-4,-8,1,1,8,8,-8,-98,8,16,10,100
5544,02,FA,04,01,F9,07,F7,09,FFCB,2,-6,4,1,-7,7,-9,9,-53,-136,8,16,10,100
5545,02,0A,00,03,08,00,09,02,FFD6,2,10,0,3,8,0,9,2,-42,-20,8,16,10,100
5546,07,03,08,FB,04,FF,FA,08,000B,7,3,8,-5,4,-1,-6,8,11,-52,8,16,10,100
5547,0A,FF,F9,00,F8,FD,FD,01,001D,10,-1,-7,0,-8,-3,-3,1,29,-27,8,16,10,100
5548,FC,03,F8,02,09,04,FA,09,0047,-4,3,-8,2,9,4,-6,9,71,113,8,16,10,100
5549,FA,06,F9,09,FD,07,07,05,FFD7,-6,6,-7,9,-3,7,7,5,-41,15,8,16,10,100
5550,FA,F6,04,04,03,FB,F7,06,FF9F,-6,-10,4,4,3,-5,-9,6,-97,-77,8,16,10,100
5551,01,0A,05,FC,FF,F7,FB,02,FFF4,1,10,5,-4,-1,-9,-5,2,-12,-136,8,16,10,100
5552,08,FB,05,01,FC,03,FB,03,FFD4,8,-5,5,1,-4,3,-5,3,-44,-113,8,16,10,100
5553,05,08,F8,01,00,08,FD,06,FFBB,5,8,-8,1,0,8,-3,6,-69,25,8,16,10,100
5554,FD,07,07,08,FE,FE,0A,F7,FFFF,-3,7,7,8,-2,-2,10,-9,-1,-11,8,16,10,100
5555,FE,03,03,F6,07,F9,00,05,0002,-2,3,3,-10,7,-7,0,5,2,-83,8,16,10,100
5556,01,FA,FE,F9,FE,FD,08,FD,FFC5,1,-6,-2,-7,-2,-3,8,-3,-59,-38,8,16,10,100
5557,01,F9,00,08,07,F6,F7,08,FFB1,1,-7,0,8,7,-10,-9,8,-79,62,8,16,10,100
5558,FD,09,08,05,F6,FF,FD,07,FFC1,-3,9,8,5,-10,-1,-3,7,-63,-31,8,16,10,100
5559,FA,F7,FE,00,F9,07,0A,03,FFFC,-6,-9,-2,0,-7,7,10,3,-4,-45,8,16,10,100
5560,F6,06,07,FB,FA,F6,0A,08,FFEE,-10,6,7,-5,-6,-10,10,8,-18,12,8,16,10,100
5561,F8,F6,F8,02,F7,09,FB,FE,FFAD,-8,-10,-8,2,-9,9,-5,-2,-83,-65,8,16,10,100
5562,05,F6,07,04,03,07,02,02,FFA7,5,-10,7,4,3,7,2,2,-89,-122,8,16,10,100
5563,F9,F7,F8,0A,04,F7,00,FF,0008,-7,-9,-8,10,4,-9,0,-1,8,51,8,16,10,100
5564,05,FD,01,07,FA,FF,01,00,FFFB,5,-3,1,7,-6,-1,1,0,-5,-31,8,16,10,100
5565,0A,FA,F8,F8,05,F9,FB,09,FFE3,10,-6,-8,-8,5,-7,-5,9,-29,31,8,16,10,100
5566,06,09,F9,F7,FA,05,01,0A,0043,6,9,-7,-9,-6,5,1,10,67,-21,8,16,10,100
5567,06,03,FB,FE,04,F7,07,09,0062,6,3,-5,-2,4,-9,7,9,98,42,8,16,10,100
5568,04,07,08,F9,0A,04,FF,04,001D,4,7,8,-7,10,4,-1,4,29,61,8,16,10,100
5569,01,00,F8,09,03,02,03,FA,FFCE,1,0,-8,9,3,2,3,-6,-50,-125,8,16,10,100
5570,F8,FE,08,07,0A,0A,FA,02,0029,-8,-2,8,7,10,10,-6,2,41,-93,8,16,10,100
5571,08,01,FB,02,07,05,03,F6,002F,8,1,-5,2,7,5,3,-10,47,73,8,16,10,100
5572,0A,08,FE,02,F7,04,05,FC,0026,10,8,-2,2,-9,4,5,-4,38,-38,8,16,10,100
5573,01,03,FC,FF,FC,06,04,04,FFA7,1,3,-4,-1,-4,6,4,4,-89,-95,8,16,10,100
5574,FA,FF,FD,01,F7,08,08,F6,FFC7,-6,-1,-3,1,-9,8,8,-10,-57,-45,8,16,10,100
5575,F8,FD,FE,08,08,04,02,FB,FFFD,-8,-3,-2,8,8,4,2,-5,-3,-123,8,16,10,100
5576,07,04,FA,FD,FF,0A,F7,06,0017,7,4,-6,-3,-1,10,-9,6,23,92,8,16,10,100
5577,FE,09,F9,FA,03,F7,FB,06,0040,-2,9,-7,-6,3,-9,-5,6,64,-24,8,16,10,100
5578,FA,F8,02,08,0A,FD,05,04,0042,-6,-8,2,8,10,-3,5,4,66,72,8,16,10,100
5579,0A,F7,08,FA,F8,09,FA,02,FFCB,10,-9,8,-6,-8,9,-6,2,-53,-274,8,16,10,100
5580,FA,06,00,F8,05,07,04,FE,FFD2,-6,6,0,-8,5,7,4,-2,-46,-18,8,16,10,100
5581,FE,F6,04,07,FF,FF,04,FB,FFBA,-2,-10,4,7,-1,-1,4,-5,-70,-77,8,16,10,100
5582,02,FA,08,02,04,04,07,F8,003D,2,-6,8,2,4,4,7,-8,61,85,8,16,10,100
5583,F7,F7,09,06,0A,04,05,0A,0063,-9,-9,9,6,10,4,5,10,99,78,8,16,10,100
5584,01,0A,01,FD,04,06,F6,F8,0057,1,10,1,-3,4,6,-10,-8,87,165,8,16,10,100
5585,FD,01,06,FD,0A,09,FD,F6,0019,-3,1,6,-3,10,9,-3,-10,25,16,8,16,10,100
5586,F8,FB,F7,FC,03,08,04,07,FFB8,-8,-5,-9,-4,3,8,4,7,-72,-200,8,16,10,100
5587,F9,01,F8,02,02,FB,FD,F8,FFCC,-7,1,-8,2,2,-5,-3,-8,-52,-63,8,16,10,100
5588,04,F6,FE,F8,F7,02,F9,F6,FFA4,4,-10,-2,-8,-9,2,-7,-10,-92,-54,8,16,10,100
5589,08,FB,00,08,F6,05,F8,04,0053,8,-5,0,8,-10,5,-8,4,83,10,8,16,10,100
5590,FE,03,FA,07,FC,FC,05,08,FFEA,-2,3,-6,7,-4,-4,5,8,-22,0,8,16,10,100
5591,F7,FC,FC,00,02,FA,FA,F6,FFB7,-9,-4,-4,0,2,-6,-6,-10,-73,-43,8,16,10,100
5592,03,FD,FB,F7,FB,04,03,FA,0034,3,-3,-5,-9,-5,4,3,-6,52,64,8,16,10,100
5593,F6,02,FF,02,FB,FA,F6,FE,005B,-10,2,-1,2,-5,-6,-10,-2,91,135,8,16,10,100
5594,02,FC,F9,00,05,07,F7,05,FFFC,2,-4,-7,0,5,7,-9,5,-4,41,8,16,10,100
5595,F9,02,FA,03,00,03,F6,00,FFD9,-7,2,-6,3,0,3,-10,0,-39,27,8,16,10,100
5596,FF,04,06,F7,03,FD,01,FD,FFB5,-1,4,6,-9,3,-3,1,-3,-75,-57,8,16,10,100
5597,05,04,F7,FF,03,05,F9,08,0035,5,4,-9,-1,3,5,-7,8,53,143,8,16,10,100
5598,FD,F8,09,06,09,03,F6,0A,FFEF,-3,-8,9,6,9,3,-10,10,-17,-98,8,16,10,100
5599,F6,FE,F7,00,FB,03,F9,FF,FFDC,-10,-2,-9,0,-5,3,-7,-1,-36,71,8,16,10,100
5600,F8,05,FF,06,00,F7,07,F6,001B,-8,5,-1,6,0,-9,7,-10,27,-85,8,16,10,100
5601,F6,06,FC,F8,08,FE,F6,FA,0055,-10,6,-4,-8,8,-2,-10,-6,85,81,8,16,10,100
5602,04,05,09,FE,05,FB,F6,FC,FFA0,4,5,9,-2,5,-5,-10,-4,-96,-183,8,16,10,100
5603,F9,00,06,F8,F6,00,FD,F6,FFB7,-7,0,6,-8,-10,0,-3,-10,-73,59,8,16,10,100
5604,02,FB,07,03,07,06,0A,F7,FFA3,2,-5,7,3,7,6,10,-9,-93,-66,8,16,10,100
5605,00,0A,F9,04,06,03,08,F7,001A,0,10,-7,4,6,3,8,-9,26,-36,8,16,10,100
5606,03,FB,08,09,0A,F6,07,07,0002,3,-5,8,9,10,-10,7,7,2,201,8,16,10,100
5607,FC,0A,09,FC,03,03,F8,F9,0003,-4,10,9,-4,3,3,-8,-7,3,-23,8,16,10,100
5608,F7,FC,07,06,06,FC,F9,FE,FFBF,-9,-4,7,6,6,-4,-7,-2,-65,-164,8,16,10,100
5609,F8,FD,06,FC,F7,08,0A,09,002B,-8,-3,6,-4,-9,8,10,9,43,115,8,16,10,100
5610,0A,05,02,FA,01,F6,08,FD,004A,10,5,2,-6,1,-10,8,-3,74,68,8,16,10,100
5611,08,FF,F9,FA,FE,04,FC,08,FFE6,8,-1,-7,-6,-2,4,-4,8,-26,-66,8,16,10,100
5612,00,FA,F6,FD,02,03,03,08,FFC9,0,-6,-10,-3,2,3,3,8,-55,-127,8,16,10,100
5613,F9,02,0A,FE,FD,06,0A,01,0050,-7,2,10,-2,-3,6,10,1,80,211,8,16,10,100
5614,F9,F9,F7,07,FA,0A,05,08,0033,-7,-7,-9,7,-6,10,5,8,51,34,8,16,10,100
5615,08,07,F8,09,01,FA,05,03,001A,8,7,-8,9,1,-6,5,3,26,-21,8,16,10,100
5616,F9,F6,FE,09,FD,F7,F8,FB,0053,-7,-10,-2,9,-3,-9,-8,-5,83,165,8,16,10,100
5617,05,F8,02,05,00,FC,FA,08,FFD9,5,-8,2,5,0,-4,-6,8,-39,21,8,16,10,100
5618,04,FD,09,03,04,FA,07,07,002B,4,-3,9,3,4,-6,7,7,43,161,8,16,10,100
5619,08,FC,07,F6,0A,05,07,05,0013,8,-4,7,-10,10,5,7,5,19,78,8,16,10,100
5620,03,01,01,FD,00,08,FF,FF,FFDB,3,1,1,-3,0,8,-1,-1,-37,-27,8,16,10,100
5621,01,01,03,F6,07,FE,FD,09,FFB7,1,1,3,-10,7,-2,-3,9,-73,-167,8,16,10,100
5622,FC,02,FD,06,FD,06,F6,08,FFE0,-4,2,-3,6,-3,6,-10,8,-32,70,8,16,10,100
5623,05,F6,F8,FF,01,06,F7,08,FFA4,5,-10,-8,-1,1,6,-9,8,-92,-83,8,16,10,100
5624,02,FC,05,FB,F9,F7,01,02,FFF5,2,-4,5,-5,-7,-9,1,2,-11,6,8,16,10,100
5625,06,09,FA,01,FF,F9,08,08,FFF8,6,9,-6,1,-1,-7,8,8,-8,-117,8,16,10,100
5626,08,F8,FF,FA,F7,0A,07,0A,004C,8,-8,-1,-6,-9,10,7,10,76,-143,8,16,10,100
5627,F7,FC,FF,F9,07,06,F8,F9,FF9F,-9,-4,-1,-7,7,6,-8,-7,-97,-127,8,16,10,100
5628,00,09,FF,06,05,04,FC,FB,0002,0,9,-1,6,5,4,-4,-5,2,12,8,16,10,100
5629,05,FE,06,0A,07,FD,FE,FD,FFA4,5,-2,6,10,7,-3,-2,-3,-92,-93,8,16,10,100
5630,FA,06,04,05,FE,06,04,07,002A,-6,6,4,5,-2,6,4,7,42,141,8,16,10,100
5631,05,03,08,05,F7,06,04,0A,FFFA,5,3,8,5,-9,6,4,10,-6,49,8,16,10,100
5632,07,07,F7,00,0A,FB,02,F8,FFE7,7,7,-9,0,10,-5,2,-8,-25,-8,8,16,10,100
5633,F6,03,09,01,0A,FC,06,FF,FFA0,-10,3,9,1,10,-4,6,-1,-96,-155,8,16,10,100
5634,02,01,02,04,F8,FF,0A,01,FFA3,2,1,2,4,-8,-1,10,1,-93,-86,8,16,10,100
5635,FE,F6,FF,00,09,F9,FD,FF,FFFC,-2,-10,-1,0,9,-7,-3,-1,-4,51,8,16,10,100
5636,F8,FF,FD,FD,05,03,F6,0A,0057,-8,-1,-3,-3,5,3,-10,10,87,44,8,16,10,100
5637,00,02,FC,FC,F6,08,03,FF,FFF5,0,2,-4,-4,-10,8,3,-1,-11,-3,8,16,10,100
5638,06,04,0A,F8,09,05,FA,03,FFF0,6,4,10,-8,9,5,-6,3,-16,-26,8,16,10,100
5639,F7,FA,F8,FB,FC,F8,03,FA,FFA8,-9,-6,-8,-5,-4,-8,3,-6,-88,2,8,16,10,100
5640,FD,FC,07,F7,F7,FE,04,03,0048,-3,-4,7,-9,-9,-2,4,3,72,108,8,16,10,100
5641,F7,FE,F8,05,F7,FD,03,FD,004B,-9,-2,-8,5,-9,-3,3,-3,75,123,8,16,10,100
5642,F6,F6,03,04,FA,01,FD,F9,0061,-10,-10,3,4,-6,1,-3,-7,97,110,8,16,10,100
5643,FA,F8,08,FD,08,FB,0A,FF,FFE2,-6,-8,8,-3,8,-5,10,-1,-30,45,8,16,10,100
5644,01,07,08,FA,00,06,04,FC,FFD8,1,7,8,-6,0,6,4,-4,-40,58,8,16,10,100
5645,00,F9,0A,F9,F6,03,F9,FC,0017,0,-7,10,-7,-10,3,-7,-4,23,-40,8,16,10,100
5646,FA,F8,FB,FB,F6,0A,05,FE,0000,-6,-8,-5,-5,-10,10,5,-2,0,-35,8,16,10,100
5647,F7,FE,FE,06,0A,F8,FA,09,FFF3,-9,-2,-2,6,10,-8,-6,9,-13,-21,8,16,10,100
5648,F9,F8,04,F6,00,FA,03,FF,0035,-7,-8,4,-10,0,-6,3,-1,53,123,8,16,10,100
5649,F7,04,03,F7,FB,FF,F9,02,000C,-9,4,3,-9,-5,-1,-7,2,12,14,8,16,10,100
5650,00,06,FD,04,F9,01,0A,FC,000E,0,6,-3,4,-7,1,10,-4,14,-26,8,16,10,100
5651,F6,F9,01,FB,07,06,05,04,0029,-10,-7,1,-5,7,6,5,4,41,-86,8,16,10,100
5652,02,07,F7,FF,F9,08,F9,06,FFBF,2,7,-9,-1,-7,8,-7,6,-65,34,8,16,10,100
5653,0A,FD,FA,FE,FB,0A,F7,01,0028,10,-3,-6,-2,-5,10,-9,1,40,12,8,16,10,100
5654,07,05,00,01,06,02,01,04,FFD9,7,5,0,1,6,2,1,4,-39,17,8,16,10,100
5655,F6,FB,01,FF,F7,FA,FC,03,005A,-10,-5,1,-1,-9,-6,-4,3,90,203,8,16,10,100
5656,00,08,01,F6,F6,07,05,F8,000D,0,8,1,-10,-10,7,5,-8,13,154,8,16,10,100
5657,F6,FA,F7,06,03,FD,06,FB,FF9E,-10,-6,-9,6,3,-3,6,-5,-98,-194,8,16,10,100
5658,F7,FA,FA,06,F6,01,01,FE,FFC6,-9,-6,-6,6,-10,1,1,-2,-58,8,8,16,10,100
5659,05,05,06,03,FB,05,07,FB,0024,5,5,6,3,-5,5,7,-5,36,63,8,16,10,100
5660,FE,F9,08,06,F9,02,FF,FA,FFA2,-2,-7,8,6,-7,2,-1,-6,-94,-138,8,16,10,100
5661,09,01,F7,08,02,F8,03,02,FFDD,9,1,-9,8,2,-8,3,2,-35,-36,8,16,10,100
5662,F7,F7,0A,F6,08,04,F7,0A,FFA5,-9,-9,10,-10,8,4,-9,10,-91,-389,8,16,10,100
5663,FC,FD,07,F9,05,01,08,F6,0048,-4,-3,7,-7,5,1,8,-10,72,175,8,16,10,100
5664,03,F7,F8,00,08,FC,F9,FB,0007,3,-9,-8,0,8,-4,-7,-5,7,123,8,16,10,100
5665,F9,F7,01,08,04,03,04,FF,0059,-7,-9,1,8,4,3,4,-1,89,30,8,16,10,100
5666,03,06,FA,FA,FF,F9,FD,08,0018,3,6,-6,-6,-1,-7,-3,8,24,-51,8,16,10,100
5667,FB,02,02,FD,FB,06,FE,07,FFEC,-5,2,2,-3,-5,6,-2,7,-20,-8,8,16,10,100
5668,FA,F6,F6,FC,03,F6,00,02,005F,-6,-10,-10,-4,3,-10,0,2,95,169,8,16,10,100
5669,0A,02,FA,FC,03,FB,F7,F7,FFC7,10,2,-6,-4,3,-5,-9,-9,-57,53,8,16,10,100
5670,00,06,0A,04,FE,FE,09,00,004F,0,6,10,4,-2,-2,9,0,79,157,8,16,10,100
5671,FC,02,06,01,FE,06,03,F8,004E,-4,2,6,1,-2,6,3,-8,78,108,8,16,10,100
5672,F9,00,FB,FA,FE,FF,05,01,004C,-7,0,-5,-6,-2,-1,5,1,76,59,8,16,10,100
5673,FD,F9,FA,01,03,03,0A,06,FFA9,-3,-7,-6,1,3,3,10,6,-87,-171,8,16,10,100
5674,FC,FE,FE,F6,01,FF,FB,03,0030,-4,-2,-2,-10,1,-1,-5,3,48,26,8,16,10,100
5675,01,07,00,08,FC,06,06,FA,FFD6,1,7,0,8,-4,6,6,-6,-42,-52,8,16,10,100
5676,01,02,00,FA,FA,01,FB,FF,0049,1,2,0,-6,-6,1,-5,-1,73,75,8,16,10,100
5677,02,FA,03,FE,07,07,09,09,FFAC,2,-6,3,-2,7,7,9,9,-84,-103,8,16,10,100
5678,01,FC,FB,FD,05,FC,01,08,005E,1,-4,-5,-3,5,-4,1,8,94,86,8,16,10,100
5679,F7,F7,FD,08,FA,01,04,FD,0009,-9,-9,-3,8,-6,1,4,-3,9,18,8,16,10,100
5680,F6,09,FC,06,03,FD,0A,08,FFB9,-10,9,-4,6,3,-3,10,8,-71,-120,8,16,10,100
5681,04,F7,FF,07,04,07,F7,FC,FFA8,4,-9,-1,7,4,7,-9,-4,-88,-154,8,16,10,100
5682,06,03,04,FB,FA,0A,FB,FD,FFD4,6,3,4,-5,-6,10,-5,-3,-44,-55,8,16,10,100
5683,06,F9,06,FA,04,F9,06,00,FFFE,6,-7,6,-6,4,-7,6,0,-2,107,8,16,10,100
5684,F7,FD,FE,FF,04,09,05,F8,0010,-9,-3,-2,-1,4,9,5,-8,16,-49,8,16,10,100
5685,04,FD,FF,F6,0A,F7,FB,FE,0039,4,-3,-1,-10,10,-9,-5,-2,57,149,8,16,10,100
5686,F6,06,F7,FE,02,F6,0A,FB,0025,-10,6,-9,-2,2,-10,10,-5,37,-123,8,16,10,100
5687,02,03,FF,09,03,F8,F8,01,0049,2,3,-1,9,3,-8,-8,1,73,72,8,16,10,100
5688,FB,FB,FB,F6,01,F7,08,0A,000E,-5,-5,-5,-10,1,-9,8,10,14,-86,8,16,10,100
5689,03,03,FE,F8,07,FD,F9,02,0057,3,3,-2,-8,7,-3,-7,2,87,97,8,16,10,100
5690,06,FF,FF,06,FF,FE,09,F6,FFEF,6,-1,-1,6,-1,-2,9,-10,-17,-90,8,16,10,100
5691,FD,FE,06,04,FA,FA,03,FA,FFEF,-3,-2,6,4,-6,-6,3,-6,-17,7,8,16,10,100
5692,03,FD,FF,00,01,05,FF,FC,0031,3,-3,-1,0,1,5,-1,-4,49,38,8,16,10,100
5693,03,0A,FA,07,FB,02,09,FE,0052,3,10,-6,7,-5,2,9,-2,82,19,8,16,10,100
5694,07,FF,05,F7,06,FE,FB,FA,003B,7,-1,5,-9,6,-2,-5,-6,59,132,8,16,10,100
5695,01,FA,03,F8,F6,FD,00,07,FFCE,1,-6,3,-8,-10,-3,0,7,-50,-98,8,16,10,100
5696,F7,F7,0A,FB,F6,F9,F6,05,FFBC,-9,-9,10,-5,-10,-7,-10,5,-68,-40,8,16,10,100
5697,01,FC,FA,0A,F6,00,09,01,FFC0,1,-4,-6,10,-10,0,9,1,-64,-118,8,16,10,100
5698,F7,F8,09,04,07,07,00,01,FFD9,-9,-8,9,4,7,7,0,1,-39,-154,8,16,10,100
5699,08,F7,FB,FB,00,FC,F9,FF,002A,8,-9,-5,-5,0,-4,-7,-1,42,118,8,16,10,100
5700,00,09,0A,05,01,F9,03,02,0008,0,9,10,5,1,-7,3,2,8,-15,8,16,10,100
5701,F7,F6,FB,FE,FF,04,04,FF,FFF0,-9,-10,-5,-2,-1,4,4,-1,-16,-65,8,16,10,100
5702,FA,07,FC,FC,04,F7,03,06,FF9F,-6,7,-4,-4,4,-9,3,6,-97,-220,8,16,10,100
5703,F7,00,08,02,FB,02,F9,07,FFB4,-9,0,8,2,-5,2,-7,7,-76,-73,8,16,10,100
5704,FB,09,04,FD,08,FF,08,04,FFD1,-5,9,4,-3,8,-1,8,4,-47,-76,8,16,10,100
5705,05,FC,FE,FB,02,07,09,05,FFCB,5,-4,-2,-5,2,7,9,5,-53,-114,8,16,10,100
5706,09,F6,FB,08,05,05,FC,05,FFCD,9,-10,-5,8,5,5,-4,5,-51,4,8,16,10,100
5707,F6,F6,02,09,0A,08,F9,07,FFE7,-10,-10,2,9,10,8,-7,7,-25,-156,8,16,10,100
5708,FD,FF,07,05,09,09,09,F6,004C,-3,-1,7,5,9,9,9,-10,76,53,8,16,10,100
5709,07,08,FA,F9,FE,F8,07,FA,FFDA,7,8,-6,-7,-2,-8,7,-6,-38,-116,8,16,10,100
5710,03,07,0A,00,04,04,FB,03,FFE7,3,7,10,0,4,4,-5,3,-25,-35,8,16,10,100
5711,FB,FA,08,01,02,FD,03,FC,FFC2,-5,-6,8,1,2,-3,3,-4,-62,-34,8,16,10,100
5712,F7,FC,F9,FA,00,0A,04,FC,0020,-9,-4,-7,-6,0,10,4,-4,32,-12,8,16,10,100
5713,06,07,06,00,FD,FC,09,02,0052,6,7,6,0,-3,-4,9,2,82,90,8,16,10,100
5714,02,02,F8,02,02,F7,03,FD,FFA9,2,2,-8,2,2,-9,3,-3,-87,-131,8,16,10,100
5715,FB,01,0A,F6,FC,00,F9,0A,0000,-5,1,10,-10,-4,0,-7,10,0,-150,8,16,10,100
5716,FE,F9,0A,FD,01,08,02,03,FFF0,-2,-7,10,-3,1,8,2,3,-16,-63,8,16,10,100
5717,FC,FE,FD,02,07,07,00,07,FFFD,-4,-2,-3,2,7,7,0,7,-3,-31,8,16,10,100
5718,FC,01,FC,FF,FB,F8,04,08,0024,-4,1,-4,-1,-5,-8,4,8,36,24,8,16,10,100
5719,06,FE,FB,03,01,FE,F8,01,FFAD,6,-2,-5,3,1,-2,-8,1,-83,-30,8,16,10,100
5720,F7,03,F9,06,FA,05,04,FC,FFC0,-9,3,-7,6,-6,5,4,-4,-64,-47,8,16,10,100
5721,FC,FD,FB,F6,FD,FB,FD,F6,0033,-4,-3,-5,-10,-3,-5,-3,-10,51,193,8,16,10,100
5722,FF,00,00,08,03,F7,01,F8,0039,-1,0,0,8,3,-9,1,-8,57,-10,8,16,10,100
5723,02,07,08,02,FB,04,FC,00,FFE5,2,7,8,2,-5,4,-4,0,-27,-41,8,16,10,100
5724,00,0A,07,04,FE,04,FD,FE,0054,0,10,7,4,-2,4,-3,-2,84,95,8,16,10,100
5725,FA,FC,05,01,F7,07,F6,02,FFFC,-6,-4,5,1,-9,7,-10,2,-4,-26,8,16,10,100
5726,07,0A,FF,FA,00,FC,FD,04,0035,7,10,-1,-6,0,-4,-3,4,53,-8,8,16,10,100
5727,07,FD,FF,07,00,F6,04,02,0059,7,-3,-1,7,0,-10,4,2,89,129,8,16,10,100
5728,02,02,FF,F8,0A,07,F9,F7,FFF7,2,2,-1,-8,10,7,-7,-9,-9,104,8,16,10,100
5729,F7,02,09,FB,05,FE,FD,01,0005,-9,2,9,-5,5,-2,-3,1,5,-76,8,16,10,100
5730,05,F6,FB,04,FC,09,09,FD,FFDD,5,-10,-5,4,-4,9,9,-3,-35,-202,8,16,10,100
5731,07,FD,09,F6,F6,08,07,FB,FFB0,7,-3,9,-10,-10,8,7,-5,-80,-61,8,16,10,100
5732,00,FA,FC,05,F8,06,02,FD,0051,0,-6,-4,5,-8,6,2,-3,81,22,8,16,10,100
5733,05,08,FB,02,FC,09,F8,06,001B,5,8,-5,2,-4,9,-8,6,27,131,8,16,10,100
5734,FF,07,F9,06,FF,05,09,FC,0026,-1,7,-7,6,-1,5,9,-4,38,-13,8,16,10,100
5735,08,FA,04,F8,05,01,07,FE,001A,8,-6,4,-8,5,1,7,-2,26,104,8,16,10,100
5736,02,FC,0A,07,F8,06,F6,FB,FFBC,2,-4,10,7,-8,6,-10,-5,-68,-243,8,16,10,100
5737,03,F8,07,F6,00,04,FD,08,FFC1,3,-8,7,-10,0,4,-3,8,-63,-196,8,16,10,100
5738,FE,02,F7,F6,06,04,FE,F6,FFCD,-2,2,-9,-10,6,4,-2,-10,-51,63,8,16,10,100
5739,07,02,00,00,FC,03,04,09,0008,7,2,0,0,-4,3,4,9,8,-14,8,16,10,100
5740,01,F8,06,03,FF,05,01,09,0006,1,-8,6,3,-1,5,1,9,6,-2,8,16,10,100
5741,02,F7,03,08,00,0A,04,02,FFD1,2,-9,3,8,0,10,4,2,-47,-109,8,16,10,100
5742,00,FF,04,03,08,05,05,00,0007,0,-1,4,3,8,5,5,0,7,22,8,16,10,100
5743,01,07,FE,06,03,F7,03,F7,001B,1,7,-2,6,3,-9,3,-9,27,-93,8,16,10,100
5744,F6,06,08,08,09,F6,FA,00,0044,-10,6,8,8,9,-10,-6,0,68,-130,8,16,10,100
5745,01,FD,F6,05,0A,09,03,01,0051,1,-3,-10,5,10,9,3,1,81,39,8,16,10,100
5746,04,09,03,01,FF,01,F8,FD,FFD0,4,9,3,1,-1,1,-8,-3,-48,-70,8,16,10,100
5747,FB,FB,F9,03,FA,03,01,07,FFE4,-5,-5,-7,3,-6,3,1,7,-28,1,8,16,10,100
5748,F7,05,02,03,FE,04,04,FF,FFFA,-9,5,2,3,-2,4,4,-1,-6,37,8,16,10,100
5749,FA,FE,FC,00,00,F7,F7,0A,FFFF,-6,-2,-4,0,0,-9,-9,10,-1,53,8,16,10,100
5750,FA,06,00,FA,07,04,06,F7,FFB8,-6,6,0,-6,7,4,6,-9,-72,-36,8,16,10,100
5751,FA,FD,0A,08,03,04,07,FD,0051,-6,-3,10,8,3,4,7,-3,81,97,8,16,10,100
5752,07,FF,07,FE,04,FF,FC,F8,005C,7,-1,7,-2,4,-1,-4,-8,92,109,8,16,10,100
5753,F7,08,04,FB,F7,F7,08,07,0018,-9,8,4,-5,-9,-9,8,7,24,30,8,16,10,100
5754,04,02,08,08,F6,04,FE,09,FFFF,4,2,8,8,-10,4,-2,9,-1,23,8,16,10,100
5755,04,FD,05,06,02,FD,F7,00,FFA8,4,-3,5,6,2,-3,-9,0,-88,-116,8,16,10,100
5756,F6,08,FC,FA,FD,FF,03,00,004F,-10,8,-4,-6,-3,-1,3,0,79,89,8,16,10,100
5757,FF,02,01,01,05,FF,FF,FF,FFA6,-1,2,1,1,5,-1,-1,-1,-90,-99,8,16,10,100
5758,FF,F8,F7,FE,FE,00,FD,FE,FFA7,-1,-8,-9,-2,-2,0,-3,-2,-89,-56,8,16,10,100
5759,08,F7,FA,FB,F8,0A,00,04,0006,8,-9,-6,-5,-8,10,0,4,6,-168,8,16,10,100
5760,F8,05,03,0A,FE,04,FA,FE,FFC7,-8,5,3,10,-2,4,-6,-2,-57,-59,8,16,10,100
5761,FE,F6,09,F9,FA,08,FE,FD,0044,-2,-10,9,-7,-6,8,-2,-3,68,3,8,16,10,100
5762,04,07,FF,07,F9,FE,08,FC,0053,4,7,-1,7,-7,-2,8,-4,83,5,8,16,10,100
5763,07,F7,05,FA,FB,01,03,07,0046,7,-9,5,-6,-5,1,3,7,70,-1,8,16,10,100
5764,09,00,FB,04,FB,FA,0A,06,FFCC,9,0,-5,4,-5,-6,10,6,-52,-123,8,16,10,100
5765,08,09,FF,08,09,FD,09,01,0049,8,9,-1,8,9,-3,9,1,73,117,8,16,10,100
5766,F9,09,FA,02,F9,0A,F8,FA,0000,-7,9,-6,2,-7,10,-8,-6,0,175,8,16,10,100
5767,03,0A,F7,F6,05,00,FA,FF,FFC7,3,10,-9,-10,5,0,-6,-1,-57,22,8,16,10,100
5768,FA,08,06,02,FD,03,FA,F6,0055,-6,8,6,2,-3,3,-6,-10,85,71,8,16,10,100
5769,03,09,02,F8,FC,03,01,FC,0050,3,9,2,-8,-4,3,1,-4,80,129,8,16,10,100
5770,F9,07,FE,F8,02,FF,08,08,0012,-7,7,-2,-8,2,-1,8,8,18,-83,8,16,10,100
5771,04,FD,03,FC,00,03,05,00,005B,4,-3,3,-4,0,3,5,0,91,97,8,16,10,100
5772,F9,03,FD,FB,F6,FD,08,FF,FFA9,-7,3,-3,-5,-10,-3,8,-1,-87,-45,8,16,10,100
5773,02,08,FE,04,F6,FB,07,07,0014,2,8,-2,4,-10,-5,7,7,20,-26,8,16,10,100
