test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
5283,2B,3F,F9,27,07,14,C1,11,DC,0.671875,0.984375,-0.109375,0.609375,0.109375,0.3125,-0.984375,0.265625,-0.5625,0.088134765625
5284,F9,0A,15,1E,26,E7,C9,C7,E7,-0.109375,0.15625,0.328125,0.46875,0.59375,-0.390625,-0.859375,-0.890625,-0.390625,-1.216064453125
5285,1B,14,C7,CD,33,F0,F3,C7,07,0.421875,0.3125,-0.890625,-0.796875,0.796875,-0.25,-0.203125,-0.890625,0.109375,1.258056640625
5286,09,1D,01,30,C8,39,FB,07,D5,0.140625,0.453125,0.015625,0.75,-0.875,0.890625,-0.078125,0.109375,-0.671875,-0.310546875
5287,C7,FB,F7,C7,28,C4,28,EC,E7,-0.890625,-0.078125,-0.140625,-0.890625,0.625,-0.9375,0.625,-0.3125,-0.390625,-0.68359375
5288,3D,EC,09,E5,E1,FF,E8,D0,24,0.953125,-0.3125,0.140625,-0.421875,-0.484375,-0.015625,-0.375,-0.75,0.5625,0.369384765625
5289,CD,10,CE,EA,3A,FC,06,3A,34,-0.796875,0.25,-0.78125,-0.34375,0.90625,-0.0625,0.09375,0.90625,0.8125,-0.31005859375
5290,FA,DD,D1,DE,C3,38,C1,CC,E3,-0.09375,-0.546875,-0.734375,-0.53125,-0.953125,0.875,-0.984375,-0.8125,-0.453125,0.312255859375
5291,16,D3,2B,0F,F0,C3,D1,F6,09,0.34375,-0.703125,0.671875,0.234375,-0.25,-0.953125,-0.734375,-0.15625,0.140625,0.19482421875
5292,C0,12,EA,08,EC,D6,1B,0C,3E,-1.0,0.28125,-0.34375,0.125,-0.3125,-0.65625,0.421875,0.1875,0.96875,0.97509765625
5293,1B,1D,14,E9,2D,39,38,1F,CD,0.421875,0.453125,0.3125,-0.359375,0.703125,0.890625,0.875,0.484375,-0.796875,0.002685546875
5294,0A,D6,D5,EB,3E,C3,26,0F,21,0.15625,-0.65625,-0.671875,-0.328125,0.96875,-0.953125,0.59375,0.234375,0.515625,0.816650390625
5295,17,C2,DB,08,16,FF,F1,C8,E5,0.359375,-0.96875,-0.578125,0.125,0.34375,-0.015625,-0.234375,-0.875,-0.421875,-0.257080078125
5296,1E,32,D2,E7,23,07,23,30,2D,0.46875,0.78125,-0.71875,-0.390625,0.546875,0.109375,0.546875,0.75,0.703125,0.35888671875
5297,25,1F,40,F3,0B,16,07,08,E1,0.578125,0.484375,1.0,-0.203125,0.171875,0.34375,0.109375,0.125,-0.484375,-0.134521484375
5298,FC,EC,EF,3C,35,F9,35,DA,CE,-0.0625,-0.3125,-0.265625,0.9375,0.828125,-0.109375,0.828125,-0.59375,-0.78125,-1.575439453125
5299,EE,06,D9,D8,13,DD,E4,E6,FF,-0.28125,0.09375,-0.609375,-0.625,0.296875,-0.546875,-0.4375,-0.40625,-0.015625,0.3701171875
5300,22,EF,13,03,CF,1C,1B,E0,ED,0.53125,-0.265625,0.296875,0.046875,-0.765625,0.4375,0.421875,-0.5,-0.296875,-0.718017578125
5301,34,33,C9,F4,04,37,2D,D7,D9,0.8125,0.796875,-0.859375,-0.1875,0.0625,0.859375,0.703125,-0.640625,-0.609375,-0.35791015625
5302,E4,34,EB,D9,E3,2A,28,E6,D5,-0.4375,0.8125,-0.328125,-0.609375,-0.453125,0.65625,0.625,-0.40625,-0.671875,0.10205078125
5303,F5,F2,03,E8,3B,27,EE,EF,0F,-0.171875,-0.21875,0.046875,-0.375,0.921875,0.609375,-0.28125,-0.265625,0.234375,0.029052734375
5304,E4,0B,C6,FF,0B,FB,D8,CF,0D,-0.4375,0.171875,-0.90625,-0.015625,0.171875,-0.078125,-0.625,-0.765625,0.203125,0.69287109375
5305,E5,3E,C4,F8,C1,CE,27,40,34,-0.421875,0.96875,-0.9375,-0.125,-0.984375,-0.78125,0.609375,1.0,0.8125,-0.225341796875
5306,30,26,FD,D1,C9,04,CF,15,13,0.75,0.59375,-0.046875,-0.734375,-0.859375,0.0625,-0.765625,0.328125,0.296875,-0.515625
5307,2C,EF,22,1E,37,E8,34,E1,35,0.6875,-0.265625,0.53125,0.46875,0.859375,-0.375,0.8125,-0.484375,0.828125,1.72314453125
5308,CF,F5,20,09,2A,D8,36,14,10,-0.765625,-0.171875,0.5,0.140625,0.65625,-0.625,0.84375,0.3125,0.25,0.32080078125
5309,D2,D0,2E,25,1D,0C,E4,F7,3C,-0.71875,-0.75,0.71875,0.578125,0.453125,0.1875,-0.4375,-0.140625,0.9375,0.075439453125
5310,F9,30,33,FE,D2,3E,1C,E1,C8,-0.109375,0.75,0.796875,-0.03125,-0.71875,0.96875,0.4375,-0.484375,-0.875,0.2939453125
5311,07,2E,1F,01,10,2D,DC,15,E0,0.109375,0.71875,0.484375,0.015625,0.25,0.703125,-0.5625,0.328125,-0.5,-0.234619140625
5312,29,21,07,F3,CC,EC,D6,0C,10,0.640625,0.515625,0.109375,-0.203125,-0.8125,-0.3125,-0.65625,0.1875,0.25,-0.54150390625
5313,1A,C9,1F,28,F4,17,D3,37,26,0.40625,-0.859375,0.484375,0.625,-0.1875,0.359375,-0.703125,0.859375,0.59375,0.4052734375
5314,DD,D1,D7,F6,E6,08,C4,2D,2B,-0.546875,-0.734375,-0.640625,-0.15625,-0.40625,0.125,-0.9375,0.703125,0.671875,1.29296875
5315,C5,08,C9,35,30,E8,09,C8,0A,-0.921875,0.125,-0.859375,0.828125,0.75,-0.375,0.140625,-0.875,0.15625,-1.427490234375
5316,1F,F3,24,CB,E9,DF,D8,1F,DE,0.484375,-0.203125,0.5625,-0.828125,-0.359375,-0.515625,-0.625,0.484375,-0.53125,-1.353271484375
5317,CE,2E,20,2A,F5,F5,FB,14,FC,-0.78125,0.71875,0.5,0.65625,-0.171875,-0.171875,-0.078125,0.3125,-0.0625,0.1142578125
5318,C2,F1,37,F0,C7,CF,1F,36,C8,-0.96875,-0.234375,0.859375,-0.25,-0.890625,-0.765625,0.484375,0.84375,-0.875,0.37255859375
5319,F2,04,34,1F,DD,35,C2,03,E8,-0.21875,0.0625,0.8125,0.484375,-0.546875,0.828125,-0.96875,0.046875,-0.375,-0.968017578125
5320,F8,EF,F0,3D,FA,18,1C,12,D0,-0.125,-0.265625,-0.25,0.953125,-0.09375,0.375,0.4375,0.28125,-0.75,-0.67919921875
5321,DC,E0,2B,C1,23,CC,0A,D5,34,-0.5625,-0.5,0.671875,-0.984375,0.546875,-0.8125,0.15625,-0.671875,0.8125,1.677490234375
5322,39,DD,23,D3,F9,3A,EB,C8,38,0.890625,-0.546875,0.546875,-0.703125,-0.109375,0.90625,-0.328125,-0.875,0.875,0.7177734375
5323,1A,17,E2,2A,3A,F6,32,2F,3B,0.40625,0.359375,-0.46875,0.65625,0.90625,-0.15625,0.78125,0.734375,0.921875,1.349609375
5324,10,DD,E1,CE,F3,ED,13,10,33,0.25,-0.546875,-0.484375,-0.78125,-0.203125,-0.296875,0.296875,0.25,0.796875,0.5693359375
5325,3C,E2,DE,F8,DA,D4,FE,24,0E,0.9375,-0.46875,-0.53125,-0.125,-0.59375,-0.6875,-0.03125,0.5625,0.21875,-0.0693359375
5326,CC,0B,FC,F3,DB,E9,C8,23,3F,-0.8125,0.171875,-0.0625,-0.203125,-0.578125,-0.359375,-0.875,0.546875,0.984375,1.3359375
5327,33,C4,25,ED,36,EF,14,15,20,0.796875,-0.9375,0.578125,-0.296875,0.84375,-0.265625,0.3125,0.328125,0.5,1.504638671875
5328,FB,2B,E4,D8,DA,39,0F,02,25,-0.078125,0.671875,-0.4375,-0.625,-0.59375,0.890625,0.234375,0.03125,0.578125,1.100830078125
5329,EF,DB,EA,06,35,CD,0B,2D,C5,-0.265625,-0.578125,-0.34375,0.09375,0.828125,-0.796875,0.171875,0.703125,-0.921875,-0.67431640625
5330,FD,DF,CE,F7,E7,D4,DE,DB,07,-0.046875,-0.515625,-0.78125,-0.140625,-0.390625,-0.6875,-0.53125,-0.578125,0.109375,0.978515625
5331,2D,E5,29,18,1A,12,DB,FE,2C,0.703125,-0.421875,0.640625,0.375,0.40625,0.28125,-0.578125,-0.03125,0.6875,0.472412109375
5332,39,D0,E3,11,C4,ED,04,F4,D1,0.890625,-0.75,-0.453125,0.265625,-0.9375,-0.296875,0.0625,-0.1875,-0.734375,-1.4248046875
5333,16,DA,F0,D2,D2,21,F6,C5,CC,0.34375,-0.59375,-0.25,-0.71875,-0.71875,0.515625,-0.15625,-0.921875,-0.8125,-0.6640625
5334,0C,F6,C5,07,0A,39,F8,C2,1F,0.1875,-0.15625,-0.921875,0.109375,0.15625,0.890625,-0.125,-0.96875,0.484375,0.3837890625
5335,07,D4,F6,1D,20,F8,F1,D6,C0,0.109375,-0.6875,-0.15625,0.453125,0.5,-0.125,-0.234375,-0.65625,-1.0,-1.1201171875
5336,F6,E2,01,29,15,3B,D3,D8,E5,-0.15625,-0.46875,0.015625,0.640625,0.328125,0.921875,-0.703125,-0.625,-0.421875,-1.316650390625
5337,D7,0B,0D,E7,1B,14,E2,1E,F7,-0.640625,0.171875,0.203125,-0.390625,0.421875,0.3125,-0.46875,0.46875,-0.140625,-0.635498046875
5338,FC,C3,D9,F4,21,0A,C6,1B,F6,-0.0625,-0.953125,-0.609375,-0.1875,0.515625,0.15625,-0.90625,0.421875,-0.15625,0.1357421875
5339,12,1C,C2,E7,16,D5,2A,EE,C5,0.28125,0.4375,-0.96875,-0.390625,0.34375,-0.671875,0.65625,-0.28125,-0.921875,-1.64501953125
5340,37,E6,29,D7,04,F4,DE,18,C2,0.859375,-0.40625,0.640625,-0.640625,0.0625,-0.1875,-0.53125,0.375,-0.96875,-1.41943359375
5341,03,E6,10,FA,04,EA,10,1C,FF,0.046875,-0.40625,0.25,-0.09375,0.0625,-0.34375,0.25,0.4375,-0.015625,0.1484375
5342,01,34,06,DB,C9,CF,18,C8,FE,0.015625,0.8125,0.09375,-0.578125,-0.859375,-0.765625,0.375,-0.875,-0.03125,-0.125732421875
5343,F7,CC,DD,D1,37,09,E0,CA,C2,-0.140625,-0.8125,-0.546875,-0.734375,0.859375,0.140625,-0.5,-0.84375,-0.96875,-0.310791015625
5344,33,25,E3,D1,33,F2,1A,1D,CE,0.796875,0.578125,-0.453125,-0.734375,0.796875,-0.21875,0.40625,0.453125,-0.78125,-0.78955078125
5345,13,C2,2B,0B,21,36,27,F0,0C,0.296875,-0.96875,0.671875,0.171875,0.515625,0.84375,0.609375,-0.25,0.1875,-0.1103515625
5346,12,2F,06,31,17,EF,F2,05,1F,0.28125,0.734375,0.09375,0.765625,0.359375,-0.265625,-0.21875,0.078125,0.484375,0.4296875
5347,3B,EA,FC,F9,D7,C4,06,40,26,0.921875,-0.34375,-0.0625,-0.109375,-0.640625,-0.9375,0.09375,1.0,0.59375,0.210205078125
5348,C4,3C,CC,FA,DD,F2,03,01,2F,-0.9375,0.9375,-0.8125,-0.09375,-0.546875,-0.21875,0.046875,0.015625,0.734375,1.00244140625
5349,22,02,05,17,0D,D9,EA,28,E2,0.53125,0.03125,0.078125,0.359375,0.203125,-0.609375,-0.34375,0.625,-0.46875,-0.18212890625
5350,F1,F2,18,28,CA,24,03,DB,09,-0.234375,-0.21875,0.375,0.625,-0.84375,0.5625,0.046875,-0.578125,0.140625,-0.12841796875
5351,FE,20,D3,12,CC,14,D4,F1,38,-0.03125,0.5,-0.703125,0.28125,-0.8125,0.3125,-0.6875,-0.234375,0.875,1.47412109375
5352,17,F4,C8,F6,13,FE,DA,CF,30,0.359375,-0.1875,-0.875,-0.15625,0.296875,-0.03125,-0.59375,-0.765625,0.75,1.501708984375
5353,E2,34,12,F7,25,09,3E,2E,FE,-0.46875,0.8125,0.28125,-0.140625,0.578125,0.140625,0.96875,0.71875,-0.03125,-0.0166015625
5354,37,1F,17,FA,1A,E6,F6,F7,04,0.859375,0.484375,0.359375,-0.09375,0.40625,-0.40625,-0.15625,-0.140625,0.0625,0.171875
5355,3E,CF,F9,2E,06,CE,25,0B,F5,0.96875,-0.765625,-0.109375,0.71875,0.09375,-0.78125,0.578125,0.171875,-0.171875,0.577392578125
5356,2B,19,D3,2E,17,11,EB,D1,1F,0.671875,0.390625,-0.703125,0.71875,0.359375,0.265625,-0.328125,-0.734375,0.484375,0.532470703125
5357,CA,16,DF,34,EF,20,F5,E0,EB,-0.84375,0.34375,-0.515625,0.8125,-0.265625,0.5,-0.171875,-0.5,-0.328125,-0.249755859375
5358,D2,05,2B,FE,1B,CD,0C,D0,07,-0.71875,0.078125,0.671875,-0.03125,0.421875,-0.796875,0.1875,-0.75,0.109375,-0.106689453125
5359,D3,35,33,FF,40,09,EB,E2,F9,-0.703125,0.828125,0.796875,-0.015625,1.0,0.140625,-0.328125,-0.46875,-0.109375,-0.9501953125
5360,0E,20,11,38,D9,CC,F1,0C,1D,0.21875,0.5,0.265625,0.875,-0.609375,-0.8125,-0.234375,0.1875,0.453125,0.015380859375
5361,D1,D0,C5,F1,15,28,25,D1,F2,-0.734375,-0.75,-0.921875,-0.234375,0.328125,0.625,0.578125,-0.734375,-0.21875,-1.289306640625
5362,22,37,2C,D5,1A,24,C1,0A,31,0.53125,0.859375,0.6875,-0.671875,0.40625,0.5625,-0.984375,0.15625,0.765625,0.68310546875
5363,D5,04,CC,04,21,F9,C3,D2,16,-0.671875,0.0625,-0.8125,0.0625,0.515625,-0.109375,-0.953125,-0.71875,0.34375,0.719970703125
5364,40,20,D0,D5,29,C6,D4,27,22,1.0,0.5,-0.75,-0.671875,0.640625,-0.90625,-0.6875,0.609375,0.53125,0.824951171875
5365,D4,2E,FB,F7,1F,EE,0E,1A,ED,-0.6875,0.71875,-0.078125,-0.140625,0.484375,-0.28125,0.21875,0.40625,-0.296875,-0.90625
5366,E5,F4,1B,2F,28,20,29,D7,E1,-0.421875,-0.1875,0.421875,0.734375,0.625,0.5,0.640625,-0.640625,-0.484375,-1.0419921875
5367,16,D5,38,CA,CA,E0,E8,F8,10,0.34375,-0.671875,0.875,-0.84375,-0.84375,-0.5,-0.375,-0.125,0.25,0.0732421875
5368,F9,02,10,32,FC,EB,2A,01,C8,-0.109375,0.03125,0.25,0.78125,-0.0625,-0.328125,0.65625,0.015625,-0.875,-0.7021484375
5369,F6,1C,EB,C1,39,1F,DA,F7,13,-0.15625,0.4375,-0.328125,-0.984375,0.890625,0.484375,-0.59375,-0.140625,0.296875,0.702880859375
5370,F3,07,C5,C5,38,38,01,1C,FD,-0.203125,0.109375,-0.921875,-0.921875,0.875,0.875,0.015625,0.4375,-0.046875,-0.546630859375
5371,28,19,EB,3D,07,10,01,F8,DD,0.625,0.390625,-0.328125,0.953125,0.109375,0.25,0.015625,-0.125,-0.546875,-0.505126953125
5372,EC,20,C1,D7,22,0C,D6,E7,10,-0.3125,0.5,-0.984375,-0.640625,0.53125,0.1875,-0.65625,-0.390625,0.25,1.073974609375
5373,D5,CB,E7,28,09,CA,32,34,04,-0.671875,-0.828125,-0.390625,0.625,0.140625,-0.84375,0.78125,0.8125,0.0625,0.869384765625
5374,D5,12,D0,09,0C,1F,E9,CF,CE,-0.671875,0.28125,-0.75,0.140625,0.1875,0.484375,-0.359375,-0.765625,-0.78125,-0.609130859375
5375,DA,06,2D,3A,08,13,10,14,21,-0.59375,0.09375,0.703125,0.90625,0.125,0.296875,0.25,0.3125,0.515625,0.92822265625
5376,1A,14,F6,F2,D7,3B,CF,25,0D,0.40625,0.3125,-0.15625,-0.21875,-0.640625,0.921875,-0.765625,0.578125,0.203125,0.22412109375
5377,F4,FA,19,D4,36,3F,02,22,15,-0.1875,-0.09375,0.390625,-0.6875,0.84375,0.984375,0.03125,0.53125,0.328125,-0.275390625
5378,3D,D6,1D,25,E6,D6,1D,36,F4,0.953125,-0.65625,0.453125,0.578125,-0.40625,-0.65625,0.453125,0.84375,-0.1875,0.549072265625
5379,19,09,E9,EA,31,07,C9,C7,D9,0.390625,0.140625,-0.359375,-0.34375,0.765625,0.109375,-0.859375,-0.890625,-0.609375,0.320068359375
5380,2B,D7,E4,D7,2A,D0,D4,CD,EC,0.671875,-0.640625,-0.4375,-0.640625,0.65625,-0.75,-0.6875,-0.796875,-0.3125,1.420166015625
5381,0A,32,F7,D0,38,E6,D6,C4,ED,0.15625,0.78125,-0.140625,-0.75,0.875,-0.40625,-0.65625,-0.9375,-0.296875,0.31787109375
5382,F3,C5,23,EE,06,F1,F2,22,CD,-0.203125,-0.921875,0.546875,-0.28125,0.09375,-0.234375,-0.21875,0.53125,-0.796875,-0.868896484375
5383,CD,E0,34,38,1A,FC,DB,D7,CE,-0.796875,-0.5,0.8125,0.875,0.40625,-0.0625,-0.578125,-0.640625,-0.78125,-2.10400390625
5384,1A,38,0C,CA,3D,C8,29,2D,3C,0.40625,0.875,0.1875,-0.84375,0.953125,-0.875,0.640625,0.703125,0.9375,0.0859375
5385,DB,3F,F4,F5,DE,27,1B,DD,1D,-0.578125,0.984375,-0.1875,-0.171875,-0.53125,0.609375,0.421875,-0.546875,0.453125,1.375
5386,DD,E1,CC,10,E1,3B,03,0E,D2,-0.546875,-0.484375,-0.8125,0.25,-0.484375,0.921875,0.046875,0.21875,-0.71875,-0.8837890625
5387,03,F2,1E,09,13,F0,0C,DA,06,0.046875,-0.21875,0.46875,0.140625,0.296875,-0.25,0.1875,-0.59375,0.09375,0.166748046875
5388,C1,C3,D6,CB,32,34,D6,1B,2C,-0.984375,-0.953125,-0.65625,-0.828125,0.78125,0.8125,-0.65625,0.421875,0.6875,-0.774658203125
5389,E7,D4,0E,3A,D8,C6,FC,CE,F6,-0.390625,-0.6875,0.21875,0.90625,-0.625,-0.90625,-0.0625,-0.78125,-0.15625,-0.0107421875
5390,16,32,3F,C9,D1,FD,35,F5,E6,0.34375,0.78125,0.984375,-0.859375,-0.734375,-0.046875,0.828125,-0.171875,-0.40625,0.267578125
5391,1D,CB,DF,FC,34,0A,C9,18,04,0.453125,-0.828125,-0.515625,-0.0625,0.8125,0.15625,-0.859375,0.375,0.0625,0.720947265625
5392,FC,D8,D2,11,C7,28,FF,F2,E3,-0.0625,-0.625,-0.71875,0.265625,-0.890625,0.625,-0.015625,-0.21875,-0.453125,-0.8349609375
5393,2F,C0,2F,DB,C7,19,C6,C1,39,0.734375,-1.0,0.734375,-0.578125,-0.890625,0.390625,-0.90625,-0.984375,0.890625,-0.25048828125
5394,E4,D1,30,FC,33,CF,10,01,24,-0.4375,-0.734375,0.75,-0.0625,0.796875,-0.765625,0.25,0.015625,0.5625,0.962646484375
5395,23,FD,21,37,1E,DD,F1,36,04,0.546875,-0.046875,0.515625,0.859375,0.46875,-0.546875,-0.234375,0.84375,0.0625,0.94873046875
5396,25,D1,E1,DB,CD,CF,1F,CA,E1,0.578125,-0.734375,-0.484375,-0.578125,-0.796875,-0.765625,0.484375,-0.84375,-0.484375,-0.129638671875
5397,34,EF,E5,D7,C3,1A,03,C2,22,0.8125,-0.265625,-0.421875,-0.640625,-0.953125,0.40625,0.046875,-0.96875,0.53125,0.249755859375
5398,19,13,C7,2F,EE,D1,FA,D7,37,0.390625,0.296875,-0.890625,0.734375,-0.28125,-0.734375,-0.09375,-0.640625,0.859375,0.14453125
5399,06,EF,37,EA,1E,2D,3D,08,0B,0.09375,-0.265625,0.859375,-0.34375,0.46875,0.703125,0.953125,0.125,0.171875,0.80517578125
5400,E0,18,FF,1D,1E,D5,CB,FB,0B,-0.5,0.375,-0.015625,0.453125,0.46875,-0.671875,-0.828125,-0.078125,0.171875,-0.3369140625
5401,D9,2B,23,12,11,23,D5,30,D7,-0.609375,0.671875,0.546875,0.28125,0.265625,0.546875,-0.671875,0.75,-0.640625,-0.591552734375
5402,1B,0A,31,C6,FA,26,E6,0F,14,0.421875,0.15625,0.765625,-0.90625,-0.09375,0.59375,-0.40625,0.234375,0.3125,-0.15771484375
5403,38,3A,C3,F7,0C,E5,22,01,EC,0.875,0.90625,-0.953125,-0.140625,0.1875,-0.421875,0.53125,0.015625,-0.3125,-1.039306640625
5404,FB,32,3B,0B,23,FF,C1,3D,CD,-0.078125,0.78125,0.921875,0.171875,0.546875,-0.015625,-0.984375,0.953125,-0.796875,-1.595458984375
5405,37,2F,22,FE,C5,C7,C9,E1,E5,0.859375,0.734375,0.53125,-0.03125,-0.921875,-0.890625,-0.859375,-0.484375,-0.421875,-2.3095703125
5406,DC,F7,26,ED,39,38,14,30,FC,-0.5625,-0.140625,0.59375,-0.296875,0.890625,0.875,0.3125,0.75,-0.0625,-0.7236328125
5407,1E,F7,24,EF,19,02,E3,EE,CB,0.46875,-0.140625,0.5625,-0.265625,0.390625,0.03125,-0.453125,-0.28125,-0.828125,-0.82958984375
5408,32,3D,07,1C,3F,07,13,02,11,0.78125,0.953125,0.109375,0.4375,0.984375,0.109375,0.296875,0.03125,0.265625,1.18505859375
5409,DE,0F,FF,34,FF,CC,C9,28,29,-0.53125,0.234375,-0.015625,0.8125,-0.015625,-0.8125,-0.859375,0.625,0.640625,0.979736328125
5410,15,2A,DE,EB,18,31,04,09,1A,0.328125,0.65625,-0.53125,-0.328125,0.375,0.765625,0.0625,0.140625,0.40625,0.952392578125
5411,E6,10,39,DD,DF,E5,ED,DE,2D,-0.40625,0.25,0.890625,-0.546875,-0.515625,-0.421875,-0.296875,-0.53125,0.703125,0.833251953125
5412,1C,D8,26,16,DC,07,DB,F9,C2,0.4375,-0.625,0.59375,0.34375,-0.5625,0.109375,-0.578125,-0.109375,-0.96875,-1.6640625
5413,DF,D2,0B,14,1B,EA,13,20,FE,-0.515625,-0.71875,0.171875,0.3125,0.421875,-0.34375,0.296875,0.5,-0.03125,0.20556640625
5414,D2,36,36,1A,C9,09,ED,F5,F0,-0.71875,0.84375,0.84375,0.40625,-0.859375,0.140625,-0.296875,-0.171875,-0.25,0.166015625
5415,D8,36,EC,FE,03,C2,E9,0A,E0,-0.625,0.84375,-0.3125,-0.03125,0.046875,-0.96875,-0.359375,0.15625,-0.5,-1.2392578125
5416,1E,24,F0,26,D7,28,27,06,38,0.46875,0.5625,-0.25,0.59375,-0.640625,0.625,0.609375,0.09375,0.875,0.82958984375
5417,08,D3,F0,06,F9,13,21,F8,DD,0.125,-0.703125,-0.25,0.09375,-0.109375,0.296875,0.515625,-0.125,-0.546875,-0.909912109375
5418,1F,EC,E5,22,CE,E9,F6,24,FD,0.484375,-0.3125,-0.421875,0.53125,-0.78125,-0.359375,-0.15625,0.5625,-0.046875,0.0517578125
5419,E7,C2,F5,19,0C,3C,D9,E5,FD,-0.390625,-0.96875,-0.171875,0.390625,0.1875,0.9375,-0.609375,-0.421875,-0.046875,-1.08837890625
5420,31,27,D5,17,CB,3C,01,01,28,0.765625,0.609375,-0.671875,0.359375,-0.828125,0.9375,0.015625,0.015625,0.625,0.557373046875
5421,CE,2B,E6,EA,F4,38,E8,CA,09,-0.78125,0.671875,-0.40625,-0.34375,-0.1875,0.875,-0.375,-0.84375,0.140625,1.3173828125
5422,FD,EC,C8,C7,32,22,F9,17,36,-0.046875,-0.3125,-0.875,-0.890625,0.78125,0.53125,-0.109375,0.359375,0.84375,0.416748046875
5423,18,D3,36,EF,F4,D1,3B,3A,36,0.375,-0.703125,0.84375,-0.265625,-0.1875,-0.734375,0.921875,0.90625,0.84375,1.826904296875
5424,E3,27,D8,FE,1C,C7,3D,22,3E,-0.453125,0.609375,-0.625,-0.03125,0.4375,-0.890625,0.953125,0.53125,0.96875,-0.384521484375
5425,10,0F,25,E1,E8,E0,D7,40,E0,0.25,0.234375,0.578125,-0.484375,-0.375,-0.5,-0.640625,1.0,-0.5,-1.565673828125
5426,2C,04,E5,F9,F5,18,05,1E,3A,0.6875,0.0625,-0.421875,-0.109375,-0.171875,0.375,0.078125,0.46875,0.90625,0.727294921875
5427,C2,07,3A,38,C6,C6,E4,14,08,-0.96875,0.109375,0.90625,0.875,-0.90625,-0.90625,-0.4375,0.3125,0.125,0.78076171875
5428,DF,14,C5,19,37,C3,D6,C8,2F,-0.515625,0.3125,-0.921875,0.390625,0.859375,-0.953125,-0.65625,-0.875,0.734375,0.256591796875
5429,FB,CD,DF,10,F0,2B,0C,CA,3F,-0.078125,-0.796875,-0.515625,0.25,-0.25,0.671875,0.1875,-0.84375,0.984375,0.160888671875
5430,FF,FF,FA,F7,0B,3C,DD,09,36,-0.015625,-0.015625,-0.09375,-0.140625,0.171875,0.9375,-0.546875,0.140625,0.84375,0.85791015625
5431,EA,1D,CE,05,2F,D8,EB,30,F7,-0.34375,0.453125,-0.78125,0.078125,0.734375,-0.625,-0.328125,0.75,-0.140625,-0.361328125
5432,E5,34,33,F3,11,EB,34,16,07,-0.421875,0.8125,0.796875,-0.203125,0.265625,-0.328125,0.8125,0.34375,0.109375,0.308349609375
5433,21,DE,E9,CD,13,2D,24,D2,33,0.515625,-0.53125,-0.359375,-0.796875,0.296875,0.703125,0.5625,-0.71875,0.796875,0.947021484375
5434,07,2F,11,E4,02,03,39,2B,F2,0.109375,0.734375,0.265625,-0.4375,0.03125,0.046875,0.890625,0.671875,-0.21875,-0.23828125
5435,0B,F0,05,24,FA,F7,01,F0,2B,0.171875,-0.25,0.078125,0.5625,-0.09375,-0.140625,0.015625,-0.25,0.671875,0.551513671875
5436,28,0B,EF,DB,F1,E4,34,0F,E7,0.625,0.171875,-0.265625,-0.578125,-0.234375,-0.4375,0.8125,0.234375,-0.390625,-0.963623046875
5437,F0,2A,C6,F9,EB,1C,3D,C3,C6,-0.25,0.65625,-0.90625,-0.109375,-0.328125,0.4375,0.953125,-0.953125,-0.90625,-1.296630859375
5438,CB,2A,D9,ED,DE,D8,D8,12,2B,-0.828125,0.65625,-0.609375,-0.296875,-0.53125,-0.625,-0.625,0.28125,0.671875,0.9990234375
5439,D8,0B,3F,10,2C,D3,19,EF,20,-0.625,0.171875,0.984375,0.25,0.6875,-0.703125,0.390625,-0.265625,0.5,0.267578125
5440,F4,2B,02,EB,E7,28,0E,18,2D,-0.1875,0.671875,0.03125,-0.328125,-0.390625,0.625,0.21875,0.375,0.703125,1.080078125
5441,FD,17,F6,38,DC,28,2C,06,EB,-0.046875,0.359375,-0.15625,0.875,-0.5625,0.625,0.6875,0.09375,-0.328125,-0.1025390625
5442,01,DC,31,D9,D9,14,09,DD,FC,0.015625,-0.5625,0.765625,-0.609375,-0.609375,0.3125,0.140625,-0.546875,-0.0625,0.193115234375
5443,10,DF,0C,D7,27,2E,E3,FC,C7,0.25,-0.515625,0.1875,-0.640625,0.609375,0.71875,-0.453125,-0.0625,-0.890625,-1.15380859375
5444,3F,23,DC,E8,3D,F6,FE,C9,0A,0.984375,0.546875,-0.5625,-0.375,0.953125,-0.15625,-0.03125,-0.859375,0.15625,1.348876953125
5445,37,37,39,ED,DC,C2,FE,D0,2D,0.859375,0.859375,0.890625,-0.296875,-0.5625,-0.96875,-0.03125,-0.75,0.703125,-0.41796875
5446,C1,21,05,20,E9,14,2B,F3,0B,-0.984375,0.515625,0.078125,0.5,-0.359375,0.3125,0.671875,-0.203125,0.171875,0.6376953125
5447,CE,D5,19,E8,2B,0A,E1,FE,DB,-0.78125,-0.671875,0.390625,-0.375,0.671875,0.15625,-0.484375,-0.03125,-0.578125,-1.385498046875
5448,01,3E,D8,21,FD,25,C8,DF,E2,0.015625,0.96875,-0.625,0.515625,-0.046875,0.578125,-0.875,-0.515625,-0.46875,0.37158203125
5449,DD,CD,FE,33,0B,34,C5,DA,DD,-0.546875,-0.796875,-0.03125,0.796875,0.171875,0.8125,-0.921875,-0.59375,-0.546875,-1.732666015625
