# vector_id a_hex b_hex golden_hex delta sign_case
76791 5003 7BF2 7BE6 3055 opposite_sign
76792 5003 7BF3 7BE7 3056 opposite_sign
76793 5003 7BF4 7BE8 3057 opposite_sign
76794 5003 7BF5 7BE9 3058 opposite_sign
76795 5003 7BF6 7BEA 3059 opposite_sign
76796 5003 7BF7 7BEB 3060 opposite_sign
76797 5003 7BF8 7BEC 3061 opposite_sign
76798 5003 7BF9 7BED 3062 opposite_sign
76799 5003 7BFA 7BEE 3063 opposite_sign
76800 5003 7BFB 7BEF 3064 opposite_sign
76801 5003 7BFC 7BF0 3065 opposite_sign
76802 5003 7BFD 7BF1 3066 opposite_sign
76803 5003 7BFE 7BF2 3067 opposite_sign
76804 5003 7BFF 7BF3 3068 opposite_sign
76805 5003 7C00 7BF4 3069 opposite_sign
76806 5003 7C01 7BF5 3070 opposite_sign
76807 5003 7C02 7BF6 3071 opposite_sign
76808 5003 7C03 7BF7 3072 opposite_sign
76809 5003 7C04 7BF8 3073 opposite_sign
76810 5003 7C05 7BF9 3074 opposite_sign
76811 5003 7C06 7BFA 3075 opposite_sign
76812 5003 7C07 7BFB 3076 opposite_sign
76813 5003 7C08 7BFC 3077 opposite_sign
76814 5003 7C09 7BFD 3078 opposite_sign
76815 5003 7C0A 7BFE 3079 opposite_sign
76816 5003 7C0B 7BFF 3080 opposite_sign
76817 5003 7C0C 7C01 3081 opposite_sign
76818 5003 7C0D 7C02 3082 opposite_sign
76819 5003 7C0E 7C03 3083 opposite_sign
76820 5003 7C0F 7C04 3084 opposite_sign
76821 5003 7C10 7C05 3085 opposite_sign
76822 5003 7C11 7C06 3086 opposite_sign
76823 5003 7C12 7C07 3087 opposite_sign
76824 5003 7C13 7C08 3088 opposite_sign
76825 5003 7C14 7C09 3089 opposite_sign
76826 5003 7C15 7C0A 3090 opposite_sign
76827 5003 7C16 7C0B 3091 opposite_sign
76828 5003 7C17 7C0C 3092 opposite_sign
76829 5003 7C18 7C0D 3093 opposite_sign
76830 5003 7C19 7C0E 3094 opposite_sign
76831 5003 7C1A 7C0F 3095 opposite_sign
76832 5003 7C1B 7C10 3096 opposite_sign
76833 5003 7C1C 7C11 3097 opposite_sign
76834 5003 7C1D 7C12 3098 opposite_sign
76835 5003 7C1E 7C13 3099 opposite_sign
76836 5003 7C1F 7C14 3100 opposite_sign
76837 5003 7C20 7C15 3101 opposite_sign
76838 5003 7C21 7C16 3102 opposite_sign
76839 5003 7C22 7C17 3103 opposite_sign
76840 5003 7C23 7C18 3104 opposite_sign
76841 5003 7C24 7C19 3105 opposite_sign
76842 5003 7C25 7C1A 3106 opposite_sign
76843 5003 7C26 7C1B 3107 opposite_sign
76844 5003 7C27 7C1C 3108 opposite_sign
76845 5003 7C28 7C1D 3109 opposite_sign
76846 5003 7C29 7C1E 3110 opposite_sign
76847 5003 7C2A 7C1F 3111 opposite_sign
76848 5003 7C2B 7C20 3112 opposite_sign
76849 5003 7C2C 7C21 3113 opposite_sign
76850 5003 7C2D 7C22 3114 opposite_sign
76851 5003 7C2E 7C23 3115 opposite_sign
76852 5003 7C2F 7C24 3116 opposite_sign
76853 5003 7C30 7C25 3117 opposite_sign
76854 5003 7C31 7C26 3118 opposite_sign
76855 5003 7C32 7C27 3119 opposite_sign
76856 5003 7C33 7C28 3120 opposite_sign
76857 5003 7C34 7C29 3121 opposite_sign
76858 5003 7C35 7C2A 3122 opposite_sign
76859 5003 7C36 7C2B 3123 opposite_sign
76860 5003 7C37 7C2C 3124 opposite_sign
76861 5003 7C38 7C2D 3125 opposite_sign
76862 5003 7C39 7C2E 3126 opposite_sign
76863 5003 7C3A 7C2F 3127 opposite_sign
76864 5003 7C3B 7C30 3128 opposite_sign
76865 5003 7C3C 7C31 3129 opposite_sign
76866 5003 7C3D 7C32 3130 opposite_sign
76867 5003 7C3E 7C33 3131 opposite_sign
76868 5003 7C3F 7C34 3132 opposite_sign
76869 5003 7C40 7C35 3133 opposite_sign
76870 5003 7C41 7C36 3134 opposite_sign
76871 5003 7C42 7C37 3135 opposite_sign
76872 5003 7C43 7C38 3136 opposite_sign
76873 5003 7C44 7C39 3137 opposite_sign
76874 5003 7C45 7C3A 3138 opposite_sign
76875 5003 7C46 7C3B 3139 opposite_sign
76876 5003 7C47 7C3C 3140 opposite_sign
76877 5003 7C48 7C3D 3141 opposite_sign
76878 5003 7C49 7C3E 3142 opposite_sign
76879 5003 7C4A 7C3F 3143 opposite_sign
76880 5003 7C4B 7C40 3144 opposite_sign
76881 5003 7C4C 7C41 3145 opposite_sign
76882 5003 7C4D 7C42 3146 opposite_sign
76883 5003 7C4E 7C43 3147 opposite_sign
76884 5003 7C4F 7C45 3148 opposite_sign
76885 5003 7C50 7C46 3149 opposite_sign
76886 5003 7C51 7C47 3150 opposite_sign
76887 5003 7C52 7C48 3151 opposite_sign
76888 5003 7C53 7C49 3152 opposite_sign
76889 5003 7C54 7C4A 3153 opposite_sign
76890 5003 7C55 7C4B 3154 opposite_sign
76891 5003 7C56 7C4C 3155 opposite_sign
76892 5003 7C57 7C4D 3156 opposite_sign
76893 5003 7C58 7C4E 3157 opposite_sign
76894 5003 7C59 7C4F 3158 opposite_sign
76895 5003 7C5A 7C50 3159 opposite_sign
76896 5003 7C5B 7C51 3160 opposite_sign
76897 5003 7C5C 7C52 3161 opposite_sign
76898 5003 7C5D 7C53 3162 opposite_sign
76899 5003 7C5E 7C54 3163 opposite_sign
76900 5003 7C5F 7C55 3164 opposite_sign
76901 5003 7C60 7C56 3165 opposite_sign
76902 5003 7C61 7C57 3166 opposite_sign
76903 5003 7C62 7C58 3167 opposite_sign
76904 5003 7C63 7C59 3168 opposite_sign
76905 5003 7C64 7C5A 3169 opposite_sign
76906 5003 7C65 7C5B 3170 opposite_sign
76907 5003 7C66 7C5C 3171 opposite_sign
76908 5003 7C67 7C5D 3172 opposite_sign
76909 5003 7C68 7C5E 3173 opposite_sign
76910 5003 7C69 7C5F 3174 opposite_sign
76911 5003 7C6A 7C60 3175 opposite_sign
76912 5003 7C6B 7C61 3176 opposite_sign
76913 5003 7C6C 7C62 3177 opposite_sign
76914 5003 7C6D 7C63 3178 opposite_sign
76915 5003 7C6E 7C64 3179 opposite_sign
76916 5003 7C6F 7C65 3180 opposite_sign
76917 5003 7C70 7C66 3181 opposite_sign
76918 5003 7C71 7C67 3182 opposite_sign
76919 5003 7C72 7C68 3183 opposite_sign
76920 5003 7C73 7C69 3184 opposite_sign
76921 5003 7C74 7C6A 3185 opposite_sign
76922 5003 7C75 7C6B 3186 opposite_sign
76923 5003 7C76 7C6C 3187 opposite_sign
76924 5003 7C77 7C6D 3188 opposite_sign
76925 5003 7C78 7C6E 3189 opposite_sign
76926 5003 7C79 7C6F 3190 opposite_sign
76927 5003 7C7A 7C70 3191 opposite_sign
76928 5003 7C7B 7C71 3192 opposite_sign
76929 5003 7C7C 7C72 3193 opposite_sign
76930 5003 7C7D 7C73 3194 opposite_sign
76931 5003 7C7E 7C74 3195 opposite_sign
76932 5003 7C7F 7C75 3196 opposite_sign
76933 5003 7C80 7C76 3197 opposite_sign
76934 5003 7C81 7C77 3198 opposite_sign
76935 5003 7C82 7C78 3199 opposite_sign
76936 5003 7C83 7C79 3200 opposite_sign
76937 5003 7C84 7C7A 3201 opposite_sign
76938 5003 7C85 7C7B 3202 opposite_sign
76939 5003 7C86 7C7C 3203 opposite_sign
76940 5003 7C87 7C7D 3204 opposite_sign
76941 5003 7C88 7C7E 3205 opposite_sign
76942 5003 7C89 7C7F 3206 opposite_sign
76943 5003 7C8A 7C80 3207 opposite_sign
76944 5003 7C8B 7C81 3208 opposite_sign
76945 5003 7C8C 7C82 3209 opposite_sign
76946 5003 7C8D 7C83 3210 opposite_sign
76947 5003 7C8E 7C84 3211 opposite_sign
76948 5003 7C8F 7C85 3212 opposite_sign
76949 5003 7C90 7C86 3213 opposite_sign
76950 5003 7C91 7C87 3214 opposite_sign
76951 5003 7C92 7C88 3215 opposite_sign
76952 5003 7C93 7C89 3216 opposite_sign
76953 5003 7C94 7C8A 3217 opposite_sign
76954 5003 7C95 7C8B 3218 opposite_sign
76955 5003 7C96 7C8C 3219 opposite_sign
76956 5003 7C97 7C8D 3220 opposite_sign
76957 5003 7C98 7C8F 3221 opposite_sign
76958 5003 7C99 7C90 3222 opposite_sign
76959 5003 7C9A 7C91 3223 opposite_sign
76960 5003 7C9B 7C92 3224 opposite_sign
76961 5003 7C9C 7C93 3225 opposite_sign
76962 5003 7C9D 7C94 3226 opposite_sign
76963 5003 7C9E 7C95 3227 opposite_sign
76964 5003 7C9F 7C96 3228 opposite_sign
76965 5003 7CA0 7C97 3229 opposite_sign
76966 5003 7CA1 7C98 3230 opposite_sign
76967 5003 7CA2 7C99 3231 opposite_sign
76968 5003 7CA3 7C9A 3232 opposite_sign
76969 5003 7CA4 7C9B 3233 opposite_sign
76970 5003 7CA5 7C9C 3234 opposite_sign
76971 5003 7CA6 7C9D 3235 opposite_sign
76972 5003 7CA7 7C9E 3236 opposite_sign
76973 5003 7CA8 7C9F 3237 opposite_sign
76974 5003 7CA9 7CA0 3238 opposite_sign
76975 5003 7CAA 7CA1 3239 opposite_sign
76976 5003 7CAB 7CA2 3240 opposite_sign
76977 5003 7CAC 7CA3 3241 opposite_sign
76978 5003 7CAD 7CA4 3242 opposite_sign
76979 5003 7CAE 7CA5 3243 opposite_sign
76980 5003 7CAF 7CA6 3244 opposite_sign
76981 5003 7CB0 7CA7 3245 opposite_sign
76982 5003 7CB1 7CA8 3246 opposite_sign
76983 5003 7CB2 7CA9 3247 opposite_sign
76984 5003 7CB3 7CAA 3248 opposite_sign
76985 5003 7CB4 7CAB 3249 opposite_sign
76986 5003 7CB5 7CAC 3250 opposite_sign
76987 5003 7CB6 7CAD 3251 opposite_sign
76988 5003 7CB7 7CAE 3252 opposite_sign
76989 5003 7CB8 7CAF 3253 opposite_sign
76990 5003 7CB9 7CB0 3254 opposite_sign
76991 5003 7CBA 7CB1 3255 opposite_sign
76992 5003 7CBB 7CB2 3256 opposite_sign
76993 5003 7CBC 7CB3 3257 opposite_sign
76994 5003 7CBD 7CB4 3258 opposite_sign
76995 5003 7CBE 7CB5 3259 opposite_sign
76996 5003 7CBF 7CB6 3260 opposite_sign
76997 5003 7CC0 7CB7 3261 opposite_sign
76998 5003 7CC1 7CB8 3262 opposite_sign
76999 5003 7CC2 7CB9 3263 opposite_sign
77000 5003 7CC3 7CBA 3264 opposite_sign
77001 5003 7CC4 7CBB 3265 opposite_sign
77002 5003 7CC5 7CBC 3266 opposite_sign
77003 5003 7CC6 7CBD 3267 opposite_sign
77004 5003 7CC7 7CBE 3268 opposite_sign
77005 5003 7CC8 7CBF 3269 opposite_sign
77006 5003 7CC9 7CC0 3270 opposite_sign
77007 5003 7CCA 7CC1 3271 opposite_sign
77008 5003 7CCB 7CC2 3272 opposite_sign
77009 5003 7CCC 7CC3 3273 opposite_sign
77010 5003 7CCD 7CC4 3274 opposite_sign
77011 5003 7CCE 7CC5 3275 opposite_sign
77012 5003 7CCF 7CC6 3276 opposite_sign
77013 5003 7CD0 7CC7 3277 opposite_sign
77014 5003 7CD1 7CC8 3278 opposite_sign
77015 5003 7CD2 7CC9 3279 opposite_sign
77016 5003 7CD3 7CCA 3280 opposite_sign
77017 5003 7CD4 7CCB 3281 opposite_sign
77018 5003 7CD5 7CCC 3282 opposite_sign
77019 5003 7CD6 7CCD 3283 opposite_sign
77020 5003 7CD7 7CCE 3284 opposite_sign
77021 5003 7CD8 7CCF 3285 opposite_sign
77022 5003 7CD9 7CD0 3286 opposite_sign
77023 5003 7CDA 7CD1 3287 opposite_sign
77024 5003 7CDB 7CD2 3288 opposite_sign
77025 5003 7CDC 7CD3 3289 opposite_sign
77026 5003 7CDD 7CD4 3290 opposite_sign
77027 5003 7CDE 7CD5 3291 opposite_sign
77028 5003 7CDF 7CD6 3292 opposite_sign
77029 5003 7CE0 7CD7 3293 opposite_sign
77030 5003 7CE1 7CD8 3294 opposite_sign
77031 5003 7CE2 7CD9 3295 opposite_sign
77032 5003 7CE3 7CDA 3296 opposite_sign
77033 5003 7CE4 7CDB 3297 opposite_sign
77034 5003 7CE5 7CDC 3298 opposite_sign
77035 5003 7CE6 7CDD 3299 opposite_sign
77036 5003 7CE7 7CDE 3300 opposite_sign
77037 5003 7CE8 7CDF 3301 opposite_sign
77038 5003 7CE9 7CE0 3302 opposite_sign
77039 5003 7CEA 7CE2 3303 opposite_sign
77040 5003 7CEB 7CE3 3304 opposite_sign
77041 5003 7CEC 7CE4 3305 opposite_sign
77042 5003 7CED 7CE5 3306 opposite_sign
77043 5003 7CEE 7CE6 3307 opposite_sign
77044 5003 7CEF 7CE7 3308 opposite_sign
77045 5003 7CF0 7CE8 3309 opposite_sign
77046 5003 7CF1 7CE9 3310 opposite_sign
77047 5003 7CF2 7CEA 3311 opposite_sign
77048 5003 7CF3 7CEB 3312 opposite_sign
77049 5003 7CF4 7CEC 3313 opposite_sign
77050 5003 7CF5 7CED 3314 opposite_sign
77051 5003 7CF6 7CEE 3315 opposite_sign
77052 5003 7CF7 7CEF 3316 opposite_sign
77053 5003 7CF8 7CF0 3317 opposite_sign
77054 5003 7CF9 7CF1 3318 opposite_sign
77055 5003 7CFA 7CF2 3319 opposite_sign
77056 5003 7CFB 7CF3 3320 opposite_sign
77057 5003 7CFC 7CF4 3321 opposite_sign
77058 5003 7CFD 7CF5 3322 opposite_sign
77059 5003 7CFE 7CF6 3323 opposite_sign
77060 5003 7CFF 7CF7 3324 opposite_sign
77061 5003 7D00 7CF8 3325 opposite_sign
77062 5003 7D01 7CF9 3326 opposite_sign
77063 5003 7D02 7CFA 3327 opposite_sign
77064 5003 7D03 7CFB 3328 opposite_sign
77065 5003 7D04 7CFC 3329 opposite_sign
77066 5003 7D05 7CFD 3330 opposite_sign
77067 5003 7D06 7CFE 3331 opposite_sign
77068 5003 7D07 7CFF 3332 opposite_sign
77069 5003 7D08 7D00 3333 opposite_sign
77070 5003 7D09 7D01 3334 opposite_sign
77071 5003 7D0A 7D02 3335 opposite_sign
77072 5003 7D0B 7D03 3336 opposite_sign
77073 5003 7D0C 7D04 3337 opposite_sign
77074 5003 7D0D 7D05 3338 opposite_sign
77075 5003 7D0E 7D06 3339 opposite_sign
77076 5003 7D0F 7D07 3340 opposite_sign
77077 5003 7D10 7D08 3341 opposite_sign
77078 5003 7D11 7D09 3342 opposite_sign
77079 5003 7D12 7D0A 3343 opposite_sign
77080 5003 7D13 7D0B 3344 opposite_sign
77081 5003 7D14 7D0C 3345 opposite_sign
77082 5003 7D15 7D0D 3346 opposite_sign
77083 5003 7D16 7D0E 3347 opposite_sign
77084 5003 7D17 7D0F 3348 opposite_sign
77085 5003 7D18 7D10 3349 opposite_sign
77086 5003 7D19 7D11 3350 opposite_sign
77087 5003 7D1A 7D12 3351 opposite_sign
77088 5003 7D1B 7D13 3352 opposite_sign
77089 5003 7D1C 7D14 3353 opposite_sign
77090 5003 7D1D 7D15 3354 opposite_sign
77091 5003 7D1E 7D16 3355 opposite_sign
77092 5003 7D1F 7D17 3356 opposite_sign
77093 5003 7D20 7D18 3357 opposite_sign
77094 5003 7D21 7D19 3358 opposite_sign
77095 5003 7D22 7D1A 3359 opposite_sign
77096 5003 7D23 7D1B 3360 opposite_sign
77097 5003 7D24 7D1C 3361 opposite_sign
77098 5003 7D25 7D1D 3362 opposite_sign
77099 5003 7D26 7D1E 3363 opposite_sign
77100 5003 7D27 7D1F 3364 opposite_sign
77101 5003 7D28 7D20 3365 opposite_sign
77102 5003 7D29 7D21 3366 opposite_sign
77103 5003 7D2A 7D22 3367 opposite_sign
77104 5003 7D2B 7D23 3368 opposite_sign
77105 5003 7D2C 7D24 3369 opposite_sign
77106 5003 7D2D 7D25 3370 opposite_sign
77107 5003 7D2E 7D26 3371 opposite_sign
77108 5003 7D2F 7D27 3372 opposite_sign
77109 5003 7D30 7D28 3373 opposite_sign
77110 5003 7D31 7D29 3374 opposite_sign
77111 5003 7D32 7D2A 3375 opposite_sign
77112 5003 7D33 7D2B 3376 opposite_sign
77113 5003 7D34 7D2C 3377 opposite_sign
77114 5003 7D35 7D2D 3378 opposite_sign
77115 5003 7D36 7D2E 3379 opposite_sign
77116 5003 7D37 7D2F 3380 opposite_sign
77117 5003 7D38 7D30 3381 opposite_sign
77118 5003 7D39 7D31 3382 opposite_sign
77119 5003 7D3A 7D32 3383 opposite_sign
77120 5003 7D3B 7D33 3384 opposite_sign
77121 5003 7D3C 7D34 3385 opposite_sign
77122 5003 7D3D 7D35 3386 opposite_sign
77123 5003 7D3E 7D36 3387 opposite_sign
77124 5003 7D3F 7D37 3388 opposite_sign
77125 5003 7D40 7D38 3389 opposite_sign
77126 5003 7D41 7D39 3390 opposite_sign
77127 5003 7D42 7D3A 3391 opposite_sign
77128 5003 7D43 7D3B 3392 opposite_sign
77129 5003 7D44 7D3C 3393 opposite_sign
77130 5003 7D45 7D3D 3394 opposite_sign
77131 5003 7D46 7D3F 3395 opposite_sign
77132 5003 7D47 7D40 3396 opposite_sign
77133 5003 7D48 7D41 3397 opposite_sign
77134 5003 7D49 7D42 3398 opposite_sign
77135 5003 7D4A 7D43 3399 opposite_sign
77136 5003 7D4B 7D44 3400 opposite_sign
77137 5003 7D4C 7D45 3401 opposite_sign
77138 5003 7D4D 7D46 3402 opposite_sign
77139 5003 7D4E 7D47 3403 opposite_sign
77140 5003 7D4F 7D48 3404 opposite_sign
77141 5003 7D50 7D49 3405 opposite_sign
77142 5003 7D51 7D4A 3406 opposite_sign
77143 5003 7D52 7D4B 3407 opposite_sign
77144 5003 7D53 7D4C 3408 opposite_sign
77145 5003 7D54 7D4D 3409 opposite_sign
77146 5003 7D55 7D4E 3410 opposite_sign
77147 5003 7D56 7D4F 3411 opposite_sign
77148 5003 7D57 7D50 3412 opposite_sign
77149 5003 7D58 7D51 3413 opposite_sign
77150 5003 7D59 7D52 3414 opposite_sign
77151 5003 7D5A 7D53 3415 opposite_sign
77152 5003 7D5B 7D54 3416 opposite_sign
77153 5003 7D5C 7D55 3417 opposite_sign
77154 5003 7D5D 7D56 3418 opposite_sign
77155 5003 7D5E 7D57 3419 opposite_sign
77156 5003 7D5F 7D58 3420 opposite_sign
77157 5003 7D60 7D59 3421 opposite_sign
77158 5003 7D61 7D5A 3422 opposite_sign
77159 5003 7D62 7D5B 3423 opposite_sign
77160 5003 7D63 7D5C 3424 opposite_sign
77161 5003 7D64 7D5D 3425 opposite_sign
77162 5003 7D65 7D5E 3426 opposite_sign
77163 5003 7D66 7D5F 3427 opposite_sign
77164 5003 7D67 7D60 3428 opposite_sign
77165 5003 7D68 7D61 3429 opposite_sign
77166 5003 7D69 7D62 3430 opposite_sign
77167 5003 7D6A 7D63 3431 opposite_sign
77168 5003 7D6B 7D64 3432 opposite_sign
77169 5003 7D6C 7D65 3433 opposite_sign
77170 5003 7D6D 7D66 3434 opposite_sign
77171 5003 7D6E 7D67 3435 opposite_sign
77172 5003 7D6F 7D68 3436 opposite_sign
77173 5003 7D70 7D69 3437 opposite_sign
77174 5003 7D71 7D6A 3438 opposite_sign
77175 5003 7D72 7D6B 3439 opposite_sign
77176 5003 7D73 7D6C 3440 opposite_sign
77177 5003 7D74 7D6D 3441 opposite_sign
77178 5003 7D75 7D6E 3442 opposite_sign
77179 5003 7D76 7D6F 3443 opposite_sign
77180 5003 7D77 7D70 3444 opposite_sign
77181 5003 7D78 7D71 3445 opposite_sign
77182 5003 7D79 7D72 3446 opposite_sign
77183 5003 7D7A 7D73 3447 opposite_sign
77184 5003 7D7B 7D74 3448 opposite_sign
77185 5003 7D7C 7D75 3449 opposite_sign
77186 5003 7D7D 7D76 3450 opposite_sign
77187 5003 7D7E 7D77 3451 opposite_sign
77188 5003 7D7F 7D78 3452 opposite_sign
77189 5003 7D80 7D79 3453 opposite_sign
77190 5003 7D81 7D7A 3454 opposite_sign
77191 5003 7D82 7D7B 3455 opposite_sign
77192 5003 7D83 7D7C 3456 opposite_sign
77193 5003 7D84 7D7D 3457 opposite_sign
77194 5003 7D85 7D7E 3458 opposite_sign
77195 5003 7D86 7D7F 3459 opposite_sign
77196 5003 7D87 7D80 3460 opposite_sign
77197 5003 7D88 7D81 3461 opposite_sign
77198 5003 7D89 7D82 3462 opposite_sign
77199 5003 7D8A 7D83 3463 opposite_sign
77200 5003 7D8B 7D84 3464 opposite_sign
77201 5003 7D8C 7D85 3465 opposite_sign
77202 5003 7D8D 7D86 3466 opposite_sign
77203 5003 7D8E 7D87 3467 opposite_sign
77204 5003 7D8F 7D88 3468 opposite_sign
77205 5003 7D90 7D89 3469 opposite_sign
77206 5003 7D91 7D8A 3470 opposite_sign
77207 5003 7D92 7D8B 3471 opposite_sign
77208 5003 7D93 7D8C 3472 opposite_sign
77209 5003 7D94 7D8D 3473 opposite_sign
77210 5003 7D95 7D8E 3474 opposite_sign
77211 5003 7D96 7D8F 3475 opposite_sign
77212 5003 7D97 7D90 3476 opposite_sign
77213 5003 7D98 7D91 3477 opposite_sign
77214 5003 7D99 7D92 3478 opposite_sign
77215 5003 7D9A 7D93 3479 opposite_sign
77216 5003 7D9B 7D94 3480 opposite_sign
77217 5003 7D9C 7D95 3481 opposite_sign
77218 5003 7D9D 7D96 3482 opposite_sign
77219 5003 7D9E 7D97 3483 opposite_sign
77220 5003 7D9F 7D98 3484 opposite_sign
77221 5003 7DA0 7D99 3485 opposite_sign
77222 5003 7DA1 7D9A 3486 opposite_sign
77223 5003 7DA2 7D9B 3487 opposite_sign
77224 5003 7DA3 7D9C 3488 opposite_sign
77225 5003 7DA4 7D9D 3489 opposite_sign
77226 5003 7DA5 7D9E 3490 opposite_sign
77227 5003 7DA6 7D9F 3491 opposite_sign
77228 5003 7DA7 7DA0 3492 opposite_sign
77229 5003 7DA8 7DA1 3493 opposite_sign
77230 5003 7DA9 7DA2 3494 opposite_sign
77231 5003 7DAA 7DA3 3495 opposite_sign
77232 5003 7DAB 7DA4 3496 opposite_sign
77233 5003 7DAC 7DA5 3497 opposite_sign
77234 5003 7DAD 7DA6 3498 opposite_sign
77235 5003 7DAE 7DA7 3499 opposite_sign
77236 5003 7DAF 7DA9 3500 opposite_sign
77237 5003 7DB0 7DAA 3501 opposite_sign
77238 5003 7DB1 7DAB 3502 opposite_sign
77239 5003 7DB2 7DAC 3503 opposite_sign
77240 5003 7DB3 7DAD 3504 opposite_sign
77241 5003 7DB4 7DAE 3505 opposite_sign
77242 5003 7DB5 7DAF 3506 opposite_sign
77243 5003 7DB6 7DB0 3507 opposite_sign
77244 5003 7DB7 7DB1 3508 opposite_sign
77245 5003 7DB8 7DB2 3509 opposite_sign
77246 5003 7DB9 7DB3 3510 opposite_sign
77247 5003 7DBA 7DB4 3511 opposite_sign
77248 5003 7DBB 7DB5 3512 opposite_sign
77249 5003 7DBC 7DB6 3513 opposite_sign
77250 5003 7DBD 7DB7 3514 opposite_sign
77251 5003 7DBE 7DB8 3515 opposite_sign
77252 5003 7DBF 7DB9 3516 opposite_sign
77253 5003 7DC0 7DBA 3517 opposite_sign
77254 5003 7DC1 7DBB 3518 opposite_sign
77255 5003 7DC2 7DBC 3519 opposite_sign
77256 5003 7DC3 7DBD 3520 opposite_sign
77257 5003 7DC4 7DBE 3521 opposite_sign
77258 5003 7DC5 7DBF 3522 opposite_sign
77259 5003 7DC6 7DC0 3523 opposite_sign
77260 5003 7DC7 7DC1 3524 opposite_sign
77261 5003 7DC8 7DC2 3525 opposite_sign
77262 5003 7DC9 7DC3 3526 opposite_sign
77263 5003 7DCA 7DC4 3527 opposite_sign
77264 5003 7DCB 7DC5 3528 opposite_sign
77265 5003 7DCC 7DC6 3529 opposite_sign
77266 5003 7DCD 7DC7 3530 opposite_sign
77267 5003 7DCE 7DC8 3531 opposite_sign
77268 5003 7DCF 7DC9 3532 opposite_sign
77269 5003 7DD0 7DCA 3533 opposite_sign
77270 5003 7DD1 7DCB 3534 opposite_sign
77271 5003 7DD2 7DCC 3535 opposite_sign
77272 5003 7DD3 7DCD 3536 opposite_sign
77273 5003 7DD4 7DCE 3537 opposite_sign
77274 5003 7DD5 7DCF 3538 opposite_sign
77275 5003 7DD6 7DD0 3539 opposite_sign
77276 5003 7DD7 7DD1 3540 opposite_sign
77277 5003 7DD8 7DD2 3541 opposite_sign
77278 5003 7DD9 7DD3 3542 opposite_sign
77279 5003 7DDA 7DD4 3543 opposite_sign
77280 5003 7DDB 7DD5 3544 opposite_sign
77281 5003 7DDC 7DD6 3545 opposite_sign
77282 5003 7DDD 7DD7 3546 opposite_sign
77283 5003 7DDE 7DD8 3547 opposite_sign
77284 5003 7DDF 7DD9 3548 opposite_sign
77285 5003 7DE0 7DDA 3549 opposite_sign
77286 5003 7DE1 7DDB 3550 opposite_sign
77287 5003 7DE2 7DDC 3551 opposite_sign
77288 5003 7DE3 7DDD 3552 opposite_sign
77289 5003 7DE4 7DDE 3553 opposite_sign
77290 5003 7DE5 7DDF 3554 opposite_sign
77291 5003 7DE6 7DE0 3555 opposite_sign
77292 5003 7DE7 7DE1 3556 opposite_sign
77293 5003 7DE8 7DE2 3557 opposite_sign
77294 5003 7DE9 7DE3 3558 opposite_sign
77295 5003 7DEA 7DE4 3559 opposite_sign
77296 5003 7DEB 7DE5 3560 opposite_sign
77297 5003 7DEC 7DE6 3561 opposite_sign
77298 5003 7DED 7DE7 3562 opposite_sign
77299 5003 7DEE 7DE8 3563 opposite_sign
77300 5003 7DEF 7DE9 3564 opposite_sign
77301 5003 7DF0 7DEA 3565 opposite_sign
77302 5003 7DF1 7DEB 3566 opposite_sign
77303 5003 7DF2 7DEC 3567 opposite_sign
77304 5003 7DF3 7DED 3568 opposite_sign
77305 5003 7DF4 7DEE 3569 opposite_sign
77306 5003 7DF5 7DEF 3570 opposite_sign
77307 5003 7DF6 7DF0 3571 opposite_sign
77308 5003 7DF7 7DF1 3572 opposite_sign
77309 5003 7DF8 7DF2 3573 opposite_sign
77310 5003 7DF9 7DF3 3574 opposite_sign
77311 5003 7DFA 7DF4 3575 opposite_sign
77312 5003 7DFB 7DF5 3576 opposite_sign
77313 5003 7DFC 7DF6 3577 opposite_sign
77314 5003 7DFD 7DF7 3578 opposite_sign
77315 5003 7DFE 7DF8 3579 opposite_sign
77316 5003 7DFF 7DF9 3580 opposite_sign
77317 5003 7E00 7DFA 3581 opposite_sign
77318 5003 7E01 7DFB 3582 opposite_sign
77319 5003 7E02 7DFC 3583 opposite_sign
77320 5003 7E03 7DFD 3584 opposite_sign
77321 5003 7E04 7DFE 3585 opposite_sign
77322 5003 7E05 7DFF 3586 opposite_sign
77323 5003 7E06 7E00 3587 opposite_sign
77324 5003 7E07 7E01 3588 opposite_sign
77325 5003 7E08 7E02 3589 opposite_sign
77326 5003 7E09 7E03 3590 opposite_sign
77327 5003 7E0A 7E04 3591 opposite_sign
77328 5003 7E0B 7E05 3592 opposite_sign
77329 5003 7E0C 7E06 3593 opposite_sign
77330 5003 7E0D 7E07 3594 opposite_sign
77331 5003 7E0E 7E08 3595 opposite_sign
77332 5003 7E0F 7E09 3596 opposite_sign
77333 5003 7E10 7E0A 3597 opposite_sign
77334 5003 7E11 7E0B 3598 opposite_sign
77335 5003 7E12 7E0C 3599 opposite_sign
77336 5003 7E13 7E0D 3600 opposite_sign
77337 5003 7E14 7E0E 3601 opposite_sign
77338 5003 7E15 7E0F 3602 opposite_sign
77339 5003 7E16 7E10 3603 opposite_sign
77340 5003 7E17 7E11 3604 opposite_sign
77341 5003 7E18 7E12 3605 opposite_sign
77342 5003 7E19 7E13 3606 opposite_sign
77343 5003 7E1A 7E14 3607 opposite_sign
77344 5003 7E1B 7E15 3608 opposite_sign
